# Plate File Name: /Users/chazmanchilders/Desktop/20200420-zymo-negatives/Zymo_Negatives_2020-04-20.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-20 10:34:46 PM PDT
# Date Created: 2020-04-29 03:42:54 PM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-20 08:26:20 PM PDT
# Plate Run End Date/Time: 2020-04-20 10:20:29 PM PDT
# Run Duration: 114 minutes 8 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","1","2","3","4","5"
"92","H8","27","71202.664","4110.878","0.0","0.0","197.67853"
"93","H9","27","2042.1414","386.12177","283.06506","362.2277","0.0"
"94","H10","27","2007.1732","320.1044","540.9414","348.78375","0.0"
"95","H11","27","0.0","147.09201","164.89232","85.52088","0.0"
"96","H12","27","0.0","577.883","259.4559","177.95905","43.708"
"1","A1","28","111342.32","11721.157","1492.4896","946.86554","0.0"
"2","A2","28","99093.45","9340.88","1107.3951","72.87336","0.0"
"3","A3","28","107676.32","9259.501","847.94257","0.0","0.0"
"4","A4","28","281552.5","18677.38","0.0","0.0","0.0"
"5","A5","28","452542.03","29229.732","0.0","0.0","0.0"
"6","A6","28","71817.29","3820.0767","0.0","0.0","0.0"
"7","A7","28","0.0","0.0","61.14863","0.0","0.0"
"8","A8","28","105516.555","8817.044","832.2698","0.0","0.0"
"9","A9","28","0.0","7.6413155","292.07455","199.65625","0.0"
"10","A10","28","366.63193","834.2874","617.72675","651.8365","2186.1768"
"11","A11","28","1586.3507","816.6986","328.01694","0.0","0.0"
"12","A12","28","4787.953","746.2889","531.27466","575.9709","0.0"
"13","B1","28","106525.914","9163.6","788.66364","391.3605","0.0"
"14","B2","28","106205.89","9981.874","1289.3687","109.49442","180.24866"
"15","B3","28","105378.89","8748.648","956.40265","0.0","0.0"
"16","B4","28","335741.25","21402.479","132.06442","0.0","0.0"
"17","B5","28","384216.44","23231.953","0.0","0.0","0.0"
"18","B6","28","75706.164","4954.829","702.83826","480.51157","3612.7678"
"19","B7","28","0.0","0.0","0.0","0.0","0.0"
"20","B8","28","112296.1","8265.013","643.2522","0.0","0.0"
"21","B9","28","1653.1809","321.95172","379.87912","215.34308","0.0"
"22","B10","28","0.0","0.0","0.0","40.811687","0.0"
"23","B11","28","0.0","289.78345","363.87946","151.54312","0.0"
"24","B12","28","0.0","171.76031","196.85143","151.4133","438.51993"
"25","C1","28","115855.21","10618.909","816.27954","581.18555","3811.7017"
"26","C2","28","104250.016","8578.409","364.16638","0.0","0.0"
"27","C3","28","107867.234","8406.073","499.30798","0.0","0.0"
"28","C4","28","397357.56","23797.756","131.86589","0.0","0.0"
"29","C5","28","435475.34","25192.264","0.0","0.0","0.0"
"30","C6","28","92245.77","8547.948","3071.3345","3054.0193","0.0"
"31","C7","28","293.2143","309.4925","1582.7683","1757.6282","0.0"
"32","C8","28","114090.02","8328.738","674.1563","0.0","0.0"
"33","C9","28","0.0","0.0","52.372097","35.794083","0.0"
"34","C10","28","0.0","0.0","69.292046","238.2893","0.0"
"35","C11","28","726.4835","568.0046","354.27835","383.3942","0.0"
"36","C12","28","2819.5256","68.003105","0.0","75.49376","0.0"
"37","D1","28","111809.31","11470.898","1535.709","0.0","0.0"
"38","D2","28","107097.625","8945.163","784.3861","0.0","0.0"
"39","D3","28","102490.59","7904.366","825.0424","0.0","0.0"
"40","D4","28","441854.22","25820.098","0.0","0.0","0.0"
"41","D5","28","75041.23","4323.2583","0.0","0.0","0.0"
"42","D6","28","335144.2","18460.244","0.0","0.0","0.0"
"43","D7","28","0.0","0.0","148.92299","245.41734","0.0"
"44","D8","28","392632.78","43247.848","18227.867","14331.195","2340.9688"
"45","D9","28","0.0","0.0","0.0","0.0","0.0"
"46","D10","28","0.0","462.30682","434.6841","438.26834","198.02415"
"47","D11","28","0.0","511.71588","14.18547","0.0","0.0"
"48","D12","28","0.0","446.37564","180.38295","595.0684","0.0"
"49","E1","28","107572.18","9375.216","672.9523","0.0","0.0"
"50","E2","28","108760.63","9233.684","1010.59863","220.34216","0.0"
"51","E3","28","102254.92","8201.251","946.3478","50.34264","61.839302"
"52","E4","28","292523.53","17038.766","24.971039","0.0","0.0"
"53","E5","28","77548.54","4342.411","1.858096","0.0","0.0"
"54","E6","28","356844.12","19319.932","0.0","0.0","0.0"
"55","E7","28","0.0","0.0","0.0","0.0","0.0"
"56","E8","28","115817.35","8538.647","1079.7709","0.0","0.0"
"57","E9","28","0.0","686.6101","796.8869","221.04935","0.0"
"58","E10","28","0.0","0.0","113.33988","11.0562105","0.0"
"59","E11","28","0.0","0.0","56.76861","0.0","0.0"
"60","E12","28","11576.296","1148.3324","896.6059","833.8856","0.0"
"61","F1","28","109708.164","9955.81","1049.0435","279.4596","137.439"
"62","F2","28","97709.29","8177.6934","900.96106","259.71036","0.0"
"63","F3","28","97622.54","7612.787","597.3983","0.0","0.0"
"64","F4","28","286758.84","16819.168","0.0","0.0","0.0"
"65","F5","28","75897.05","4145.1865","0.0","0.0","472.14343"
"66","F6","28","343342.4","19789.92","315.91455","0.0","0.0"
"67","F7","28","0.0","0.0","107.64866","354.5265","0.0"
"68","F8","28","105335.734","7731.417","635.41547","0.0","0.0"
"69","F9","28","0.0","198.45584","112.66976","440.82663","0.0"
"70","F10","28","0.0","0.0","0.0","0.0","0.0"
"71","F11","28","22078.406","5289.3594","3670.2546","3947.9023","798.25885"
"72","F12","28","274.66943","761.43805","396.34995","0.0","0.0"
"73","G1","28","101717.766","9620.537","859.1357","0.0","0.0"
"74","G2","28","105991.21","9088.685","841.05505","0.0","0.0"
"75","G3","28","96554.47","7837.958","728.2674","0.0","0.0"
"76","G4","28","239393.02","14619.786","0.0","0.0","0.0"
"77","G5","28","74926.75","4097.791","0.0","84.83934","0.0"
"78","G6","28","364607.9","21085.48","0.0","0.0","0.0"
"79","G7","28","0.0","462.28894","445.54837","152.97876","0.0"
"80","G8","28","114842.125","9462.404","1481.7405","505.1253","0.0"
"81","G9","28","0.0","0.0","0.0","0.0","0.0"
"82","G10","28","0.0","0.0","36.54024","0.0","0.0"
"83","G11","28","0.0","0.0","106.16012","0.0","0.0"
"84","G12","28","0.0","315.3748","204.9796","58.9666","34.39644"
"85","H1","28","96207.19","8024.503","0.0","0.0","0.0"
"86","H2","28","84503.89","7796.06","934.26324","310.70166","0.0"
"87","H3","28","4174.734","957.78107","784.83356","785.80646","0.0"
"88","H4","28","222463.42","14805.017","357.66577","160.38194","171.78342"
"89","H5","28","76569.016","4922.335","510.1707","345.34018","0.0"
"90","H6","28","78063.125","4763.3657","509.0753","491.08368","0.0"
"91","H7","28","9673.768","4363.2803","5133.042","1837.4458","0.0"
"92","H8","28","71333.14","4177.782","0.0","0.0","382.6036"
"93","H9","28","2240.332","606.474","388.71613","250.77301","0.0"
"94","H10","28","1986.8384","507.8348","400.7406","326.76752","87.61052"
"95","H11","28","0.0","0.0","224.05217","0.0","0.0"
"96","H12","28","0.0","43.64675","283.04282","36.54516","0.0"
"1","A1","29","111126.086","11843.15","1473.24","776.98285","0.0"
"2","A2","29","99252.84","9465.691","1005.91675","0.0","0.0"
"3","A3","29","108067.85","9195.993","869.3741","0.0","0.0"
"4","A4","29","368107.1","24590.148","0.0","0.0","0.0"
"5","A5","29","494811.9","32032.25","0.0","0.0","0.0"
"6","A6","29","71674.62","3879.5393","0.0","0.0","0.0"
"7","A7","29","0.0","0.0","13.500346","0.0","0.0"
"8","A8","29","105690.48","8895.029","786.94434","0.0","0.0"
"9","A9","29","0.0","14.433596","326.03674","0.0","0.0"
"10","A10","29","265.9213","752.70404","703.0958","588.75555","2368.0425"
"11","A11","29","1934.8195","606.8449","329.06158","51.340733","89.59996"
"12","A12","29","4656.708","729.58093","500.09958","521.3642","0.0"
"13","B1","29","106657.41","9718.08","746.3651","461.64005","0.0"
"14","B2","29","106031.49","9893.236","1227.1383","0.0","358.28568"
"15","B3","29","105359.96","8768.911","846.3063","0.0","0.0"
"16","B4","29","426081.25","27088.393","84.37449","0.0","0.0"
"17","B5","29","438384.88","26737.12","0.0","0.0","0.0"
"18","B6","29","75761.26","5170.5493","586.71716","344.7148","3732.3787"
"19","B7","29","0.0","0.0","0.0","0.0","0.0"
"20","B8","29","112823.42","8104.7607","533.66766","20.311","0.0"
"21","B9","29","1553.7212","473.26062","111.476944","0.0","0.0"
"22","B10","29","0.0","0.0","0.0","33.218815","0.0"
"23","B11","29","0.0","334.93085","416.4513","0.0","0.0"
"24","B12","29","0.0","481.88312","176.48749","28.24875","228.25523"
"25","C1","29","115708.7","10726.504","767.80066","782.5201","3892.4011"
"26","C2","29","104536.98","8191.584","320.97998","0.0","0.0"
"27","C3","29","108530.29","8556.801","565.81616","0.0","0.0"
"28","C4","29","474428.3","28320.686","142.8547","20.928013","0.0"
"29","C5","29","486088.0","28191.777","0.0","0.0","0.0"
"30","C6","29","92985.164","8801.493","3454.9307","3303.9712","0.0"
"31","C7","29","614.8806","329.53732","1451.4323","1681.9688","0.0"
"32","C8","29","114613.55","8525.819","560.9259","0.0","0.0"
"33","C9","29","0.0","69.28183","57.98339","145.92973","0.0"
"34","C10","29","0.0","0.0","0.0","166.24835","0.0"
"35","C11","29","1023.1686","477.51636","359.69547","328.46973","0.0"
"36","C12","29","2884.6116","338.77908","0.0","0.0","0.0"
"37","D1","29","112138.94","11235.426","1711.2186","0.0","0.0"
"38","D2","29","107152.56","9018.146","847.27423","0.0","0.0"
"39","D3","29","102174.625","7884.4346","751.3779","0.0","0.0"
"40","D4","29","504564.94","29328.604","2.08546","0.0","0.0"
"41","D5","29","75312.54","4332.1685","0.0","0.0","0.0"
"42","D6","29","426435.94","23500.912","0.0","0.0","0.0"
"43","D7","29","0.0","23.5614","146.42708","222.28035","0.0"
"44","D8","29","392594.5","43153.676","18289.156","14462.689","2401.3206"
"45","D9","29","0.0","0.0","0.0","0.0","0.0"
"46","D10","29","0.0","390.3082","514.2468","402.9395","114.64557"
"47","D11","29","0.0","342.23734","153.85779","0.0","0.0"
"48","D12","29","0.0","468.5433","339.31497","305.6531","0.0"
"49","E1","29","107914.95","9375.216","813.3293","0.0","0.0"
"50","E2","29","108368.945","9465.899","843.77734","0.0","127.960556"
"51","E3","29","102199.055","8130.249","900.77893","0.0","0.0"
"52","E4","29","378488.1","22029.98","0.0","0.0","0.0"
"53","E5","29","77643.336","4247.7583","91.97575","0.0","0.0"
"54","E6","29","452745.44","24710.338","0.0","0.0","0.0"
"55","E7","29","0.0","0.0","0.0","0.0","0.0"
"56","E8","29","115702.99","8728.95","1057.9573","0.0","0.0"
"57","E9","29","0.0","511.42563","717.19824","333.98724","0.0"
"58","E10","29","0.0","0.0","67.39128","0.0","0.0"
"59","E11","29","0.0","0.0","104.63233","0.0","0.0"
"60","E12","29","11671.62","1384.86","849.9718","884.50214","0.0"
"61","F1","29","109776.06","9954.344","1031.4692","364.3934","0.0"
"62","F2","29","98286.375","8318.711","1021.005","131.12827","0.0"
"63","F3","29","97836.01","7416.1587","618.24994","0.0","0.0"
"64","F4","29","374638.0","22075.22","0.0","0.0","0.0"
"65","F5","29","75782.56","4087.7915","0.0","0.0","185.00314"
"66","F6","29","428771.75","24742.146","333.76282","0.0","0.0"
"67","F7","29","0.0","75.22585","275.1021","235.42773","0.0"
"68","F8","29","105303.62","7900.9536","557.90247","0.0","0.0"
"69","F9","29","0.0","190.63492","269.60263","499.5372","0.0"
"70","F10","29","0.0","0.0","0.0","0.0","0.0"
"71","F11","29","22043.209","5427.9507","3704.6226","3760.3535","980.4197"
"72","F12","29","0.0","660.4739","410.68817","0.0","0.0"
"73","G1","29","101514.78","9691.555","712.9585","44.89536","342.38388"
"74","G2","29","106277.62","8973.184","916.9669","0.0","0.0"
"75","G3","29","96271.375","7884.5225","667.0507","0.0","0.0"
"76","G4","29","322722.6","19766.2","0.0","0.0","0.0"
"77","G5","29","75223.41","4310.338","0.0","20.971521","0.0"
"78","G6","29","451141.12","26324.89","0.0","0.0","0.0"
"79","G7","29","0.0","440.57672","588.19794","214.17026","0.0"
"80","G8","29","114877.75","9323.294","1459.3047","333.81342","0.0"
"81","G9","29","0.0","0.0","0.0","0.0","0.0"
"82","G10","29","0.0","67.105804","8.85824","0.0","0.0"
"83","G11","29","0.0","0.0","0.0","0.0","0.0"
"84","G12","29","0.0","181.66751","262.96725","302.8739","0.0"
"85","H1","29","96675.83","8058.985","0.0","0.0","0.0"
"86","H2","29","84511.67","7736.9214","935.45795","432.33295","0.0"
"87","H3","29","3926.2517","829.1239","829.1937","403.1529","0.0"
"88","H4","29","302942.97","20158.928","421.8875","169.29205","168.82162"
"89","H5","29","76668.5","4908.9106","589.8848","323.0889","35.668"
"90","H6","29","78046.17","4700.6455","421.12872","640.9489","0.0"
"91","H7","29","9678.959","4496.7954","5246.128","1776.9574","0.0"
"92","H8","29","71839.85","4178.7114","0.0","0.0","0.0"
"93","H9","29","2542.4756","550.88055","453.50214","315.45654","0.0"
"94","H10","29","2009.5656","317.6976","467.336","231.75002","0.0"
"95","H11","29","0.0","0.0","250.48529","94.3245","0.0"
"96","H12","29","0.0","312.51074","281.47034","200.20392","0.0"
"1","A1","30","111865.76","11613.187","1429.6074","445.119","0.0"
"2","A2","30","99457.95","9753.07","1046.311","85.01892","0.0"
"3","A3","30","107995.35","9086.3","980.25885","72.145584","0.0"
"4","A4","30","444662.7","29603.11","0.0","0.0","0.0"
"5","A5","30","520435.6","33813.9","48.491215","0.0","0.0"
"6","A6","30","71742.77","3877.9324","0.0","0.0","0.0"
"7","A7","30","0.0","0.0","0.0","0.0","0.0"
"8","A8","30","106196.34","8910.473","740.83734","0.0","0.0"
"9","A9","30","251.17755","249.6163","258.96146","7.6140094","0.0"
"10","A10","30","89.39482","794.4669","613.8899","671.9077","2566.958"
"11","A11","30","1943.6255","753.95886","230.86543","8.38216","0.0"
"12","A12","30","4965.7153","517.9468","492.30582","314.63873","0.0"
"13","B1","30","106795.64","9643.269","889.63446","334.86127","0.0"
"14","B2","30","106244.51","9997.783","1317.7544","362.00195","145.96823"
"15","B3","30","105634.42","8847.067","929.5966","0.0","0.0"
"16","B4","30","500530.62","31586.488","124.72751","0.0","0.0"
"17","B5","30","474041.6","28647.168","0.0","0.0","0.0"
"18","B6","30","75936.305","5248.0737","492.4233","548.41","3776.0322"
"19","B7","30","0.0","0.0","0.0","0.0","0.0"
"20","B8","30","112995.81","8284.828","643.2522","0.0","0.0"
"21","B9","30","1528.6323","455.6079","263.2571","105.96246","0.0"
"22","B10","30","0.0","0.0","0.0","0.0","0.0"
"23","B11","30","0.0","345.43027","419.54373","0.0","0.0"
"24","B12","30","0.0","622.63116","93.90039","129.94426","398.04114"
"25","C1","30","115959.43","10643.298","732.4242","782.5201","3960.9956"
"26","C2","30","104565.55","8325.715","292.9672","0.0","0.0"
"27","C3","30","108303.93","8429.872","450.66763","0.0","0.0"
"28","C4","30","528562.9","31603.975","6.992888","0.996572","0.0"
"29","C5","30","518716.88","30073.664","0.0","0.0","0.0"
"30","C6","30","92643.3","8397.941","3431.0095","3402.9282","0.0"
"31","C7","30","710.51117","483.48178","1485.9501","1761.7853","0.0"
"32","C8","30","116008.49","8629.328","615.7991","0.0","0.0"
"33","C9","30","0.0","0.0","50.501663","64.24579","0.0"
"34","C10","30","0.0","0.0","29.964128","217.04646","0.0"
"35","C11","30","785.1437","556.0122","346.6944","374.7786","61.04358"
"36","C12","30","2759.6465","72.948784","0.0","0.0","0.0"
"37","D1","30","111950.26","11476.505","1805.2417","0.0","0.0"
"38","D2","30","107694.94","8905.14","891.8676","0.0","0.0"
"39","D3","30","102498.64","7970.4546","828.19946","0.0","0.0"
"40","D4","30","546484.0","31897.26","0.0","0.0","0.0"
"41","D5","30","75615.28","4241.2837","0.0","0.0","0.0"
"42","D6","30","502123.6","27745.217","0.0","0.0","0.0"
"43","D7","30","0.0","26.70292","161.40257","206.58025","0.0"
"44","D8","30","393711.4","43248.67","18331.182","14554.65","2416.621"
"45","D9","30","0.0","0.0","0.0","0.0","0.0"
"46","D10","30","0.0","467.04355","580.22565","427.76517","116.540535"
"47","D11","30","0.0","494.2213","82.930435","0.0","0.0"
"48","D12","30","0.0","504.8176","389.04214","506.23798","0.0"
"49","E1","30","107723.88","9473.537","775.824","0.0","0.0"
"50","E2","30","108716.57","9444.675","896.96674","0.0","0.0"
"51","E3","30","101995.55","7950.0947","934.6906","0.0","0.0"
"52","E4","30","452110.75","26478.01","30.17334","0.0","0.0"
"53","E5","30","77793.23","4376.343","0.0","0.0","0.0"
"54","E6","30","532023.9","29091.19","0.0","0.0","0.0"
"55","E7","30","0.0","0.0","0.0","0.0","0.0"
"56","E8","30","115626.484","8685.8955","1165.2073","179.4176","0.0"
"57","E9","30","0.0","656.4708","775.2431","306.95935","0.0"
"58","E10","30","0.0","0.0","0.0","25.12775","0.0"
"59","E11","30","0.0","0.0","97.953674","134.3898","0.0"
"60","E12","30","11527.699","1474.2349","809.49695","865.6282","0.0"
"61","F1","30","109914.82","10114.141","901.6907","346.5847","0.0"
"62","F2","30","98399.734","8247.543","999.52344","501.59747","0.0"
"63","F3","30","97704.945","7410.9014","585.93","0.0","0.0"
"64","F4","30","452195.25","26749.268","0.0","0.0","0.0"
"65","F5","30","76169.164","4302.7944","0.0","0.0","350.7351"
"66","F6","30","496295.66","28509.807","232.92004","0.0","0.0"
"67","F7","30","0.0","0.0","195.97575","325.90585","0.0"
"68","F8","30","105558.88","7807.8926","637.3294","0.0","0.0"
"69","F9","30","0.0","199.43346","247.47108","191.05804","0.0"
"70","F10","30","0.0","0.0","2.01614","0.0","0.0"
"71","F11","30","22058.46","5341.1807","3624.0356","4013.5444","756.4895"
"72","F12","30","20.62735","681.50806","484.4277","0.0","0.0"
"73","G1","30","101868.46","9622.048","719.85364","0.0","0.0"
"74","G2","30","106215.8","9096.385","769.963","0.0","13.697419"
"75","G3","30","96563.664","7980.8994","739.87744","0.0","0.0"
"76","G4","30","404671.94","24859.086","0.968949","0.0","0.0"
"77","G5","30","74846.78","4269.4995","0.0","0.0","0.0"
"78","G6","30","519526.12","30076.262","0.0","0.0","0.0"
"79","G7","30","0.0","463.1936","451.10614","106.62156","0.0"
"80","G8","30","115225.95","9388.532","1434.9178","501.2096","0.0"
"81","G9","30","0.0","0.0","0.0","0.0","0.0"
"82","G10","30","0.0","0.0","0.0","0.0","0.0"
"83","G11","30","0.0","0.0","0.0","0.0","0.0"
"84","G12","30","154.96109","172.94746","238.69334","0.0","0.0"
"85","H1","30","96645.04","8168.9995","0.0","0.0","0.0"
"86","H2","30","84538.89","7847.4854","1031.0348","178.23196","0.0"
"87","H3","30","4286.6094","824.3588","716.58716","740.2525","0.0"
"88","H4","30","386820.78","25916.602","405.09106","193.05234","0.0"
"89","H5","30","76765.43","5145.1826","604.0563","289.2669","0.0"
"90","H6","30","78174.56","4702.3403","389.84003","731.54535","0.0"
"91","H7","30","9899.584","4403.335","5215.206","1783.9706","0.0"
"92","H8","30","71751.38","4023.5312","0.0","0.0","0.0"
"93","H9","30","2145.1228","265.83777","378.74902","366.20822","0.0"
"94","H10","30","1938.9916","469.32602","398.40393","451.91254","0.0"
"95","H11","30","0.0","308.89322","103.21504","114.44706","0.0"
"96","H12","30","0.0","0.0","163.53584","497.33197","0.0"
"1","A1","31","111493.35","11660.861","1347.4756","1003.49304","0.0"
"2","A2","31","99362.81","9426.885","1123.1588","41.49733","0.0"
"3","A3","31","108041.086","9066.093","981.1907","0.0","0.0"
"4","A4","31","502191.8","33695.777","0.0","0.0","0.0"
"5","A5","31","538972.7","35003.016","4.109425","0.0","0.0"
"6","A6","31","71949.96","3881.9502","0.0","0.0","41.02005"
"7","A7","31","0.0","0.0","0.0","0.0","0.0"
"8","A8","31","107035.914","9058.723","785.38135","0.0","0.0"
"9","A9","31","45.310463","79.809296","142.64107","168.3542","0.0"
"10","A10","31","458.2899","810.00665","647.46204","710.1386","2275.215"
"11","A11","31","1949.9155","690.1373","317.57056","44.00634","0.0"
"12","A12","31","5288.013","590.34796","578.0372","300.33698","0.0"
"13","B1","31","106583.23","9474.578","985.14734","487.8226","0.0"
"14","B2","31","106503.61","10028.465","1338.4978","73.74114","139.33331"
"15","B3","31","105589.2","8958.994","863.53876","0.0","0.0"
"16","B4","31","552779.6","35000.215","140.31845","0.0","0.0"
"17","B5","31","496177.62","30152.432","0.0","0.0","0.0"
"18","B6","31","76220.65","5008.7593","585.84406","512.7198","3754.2053"
"19","B7","31","0.0","0.0","0.0","0.0","0.0"
"20","B8","31","114061.516","8326.184","670.87103","0.0","0.0"
"21","B9","31","1617.3396","223.60094","150.92264","112.79875","0.0"
"22","B10","31","0.0","0.0","130.29482","0.0","0.0"
"23","B11","31","0.0","225.73709","358.72537","231.41043","0.0"
"24","B12","31","0.0","314.89392","93.90039","79.096504","245.12138"
"25","C1","31","115815.94","10594.5205","719.3218","688.56396","3776.732"
"26","C2","31","104739.46","8360.445","337.3208","0.0","0.0"
"27","C3","31","109119.23","8438.797","496.33","0.0","0.0"
"28","C4","31","564329.3","33949.74","8.990856","0.0","0.0"
"29","C5","31","539543.0","31263.426","0.0","0.0","0.0"
"30","C6","31","92855.58","8419.139","3295.1702","3209.2795","0.0"
"31","C7","31","399.11917","494.70688","1439.6456","1731.0227","0.0"
"32","C8","31","117241.914","8699.714","571.3779","0.0","0.0"
"33","C9","31","0.0","0.0","111.2907","340.5027","0.0"
"34","C10","31","0.0","0.0","88.95601","40.63849","0.0"
"35","C11","31","918.25714","502.5914","395.4483","228.31339","51.40512"
"36","C12","31","2645.095","202.77289","0.0","158.06506","0.0"
"37","D1","31","112345.8","11731.04","1762.4089","0.0","0.0"
"38","D2","31","107136.195","9095.838","742.0796","0.0","11.6086"
"39","D3","31","102491.59","8048.082","818.72833","0.0","0.0"
"40","D4","31","573565.5","33632.29","0.0","0.0","0.0"
"41","D5","31","75444.06","4238.611","14.959216","0.0","0.0"
"42","D6","31","556184.6","30635.7","0.0","0.0","0.0"
"43","D7","31","0.0","0.0","200.50525","229.71724","0.0"
"44","D8","31","393889.6","43264.367","18466.014","14477.301","2379.22"
"45","D9","31","0.0","0.0","23.925875","233.14766","0.0"
"46","D10","31","0.0","595.8832","474.46545","568.1256","0.0"
"47","D11","31","0.0","482.19382","145.12827","0.0","0.0"
"48","D12","31","0.0","426.22324","284.71255","385.88705","0.0"
"49","E1","31","107713.46","9420.328","769.3945","0.0","0.0"
"50","E2","31","109020.125","9399.73","840.15076","0.0","0.0"
"51","E3","31","102545.23","7970.2295","986.6179","0.0","114.999405"
"52","E4","31","504318.0","29559.445","100.92462","0.0","0.0"
"53","E5","31","78215.36","4230.7925","90.11765","0.0","0.0"
"54","E6","31","590432.4","32244.068","0.0","0.0","0.0"
"55","E7","31","0.0","0.0","0.0","0.0","0.0"
"56","E8","31","115790.54","8659.201","1007.05896","0.0","0.0"
"57","E9","31","0.0","469.98413","599.1409","266.41757","0.0"
"58","E10","31","0.0","0.0","0.0","0.0","0.0"
"59","E11","31","0.0","0.0","140.25185","0.0","0.0"
"60","E12","31","11446.393","1512.1515","943.2399","748.0949","0.0"
"61","F1","31","110149.516","9933.819","971.98737","147.9492","0.0"
"62","F2","31","98353.36","8213.277","1104.4039","378.10773","73.42626"
"63","F3","31","97743.67","7631.714","540.05646","0.0","0.0"
"64","F4","31","509211.06","30145.303","0.0","0.0","0.0"
"65","F5","31","76138.47","4218.98","0.0","0.0","375.78763"
"66","F6","31","541578.3","31171.412","353.39594","0.0","0.0"
"67","F7","31","0.0","0.0","230.0185","288.976","0.0"
"68","F8","31","105623.97","7763.6655","623.93207","0.0","0.0"
"69","F9","31","0.0","93.85104","197.17209","592.08093","0.0"
"70","F10","31","0.0","0.0","0.0","0.0","0.0"
"71","F11","31","22310.71","5506.2847","3703.4373","3954.9355","788.97675"
"72","F12","31","372.37793","681.50806","621.66516","0.0","0.0"
"73","G1","31","101576.29","9585.784","765.36163","0.0","80.97876"
"74","G2","31","106557.71","9027.084","878.4085","0.0","0.0"
"75","G3","31","96873.33","7869.362","770.4858","0.0","0.0"
"76","G4","31","468612.16","28812.326","0.0","0.0","0.0"
"77","G5","31","75507.164","4308.482","0.0","0.0","0.0"
"78","G6","31","564578.7","32867.49","0.0","0.0","0.0"
"79","G7","31","0.0","486.71515","571.52466","98.27726","0.0"
"80","G8","31","115287.4","9548.749","1508.0782","501.2096","0.0"
"81","G9","31","0.0","0.0","0.0","0.0","0.0"
"82","G10","31","0.0","0.0","36.54024","0.0","0.0"
"83","G11","31","0.0","0.0","0.0","0.0","0.0"
"84","G12","31","0.0","46.50688","374.89688","46.90525","0.0"
"85","H1","31","96094.305","7935.834","0.0","107.5356","0.0"
"86","H2","31","84962.82","7856.485","940.23676","405.839","0.0"
"87","H3","31","4389.064","933.9557","851.9425","595.6185","0.0"
"88","H4","31","457095.72","30355.988","497.9656","104.94127","3.949044"
"89","H5","31","76762.88","5126.388","573.0563","352.4606","0.0"
"90","H6","31","78508.05","4677.7607","489.62555","738.3189","0.0"
"91","H7","31","9897.854","4316.9946","5075.6157","1750.6581","0.0"
"92","H8","31","71840.75","4056.054","0.0","0.0","0.0"
"93","H9","31","2344.285","341.647","490.3803","497.56552","0.0"
"94","H10","31","2271.5269","483.7668","545.61475","257.24252","0.0"
"95","H11","31","0.0","203.25441","274.40097","0.0","0.0"
"96","H12","31","0.0","83.80176","305.05725","246.2826","0.0"
"1","A1","32","111611.766","11481.378","1443.7238","676.8969","0.0"
"2","A2","32","100037.46","9576.867","1170.4497","0.0","0.0"
"3","A3","32","108074.55","9041.075","913.1689","0.0","0.0"
"4","A4","32","538922.4","36250.918","0.0","0.0","0.0"
"5","A5","32","553160.75","35844.258","0.0","0.0","63.204144"
"6","A6","32","72242.57","3899.6282","0.0","0.0","0.0"
"7","A7","32","0.0","76.5088","0.0","0.0","0.0"
"8","A8","32","108639.15","9057.179","679.8824","0.0","0.0"
"9","A9","32","108.351105","213.10779","236.88606","32.14804","0.0"
"10","A10","32","312.31607","871.1942","756.81116","488.39948","2275.215"
"11","A11","32","2215.3557","837.2513","253.8475","83.8216","88.5581"
"12","A12","32","5314.5947","556.932","614.4081","328.9405","0.0"
"13","B1","32","107075.49","9630.067","731.3559","447.85974","0.0"
"14","B2","32","106119.94","9815.964","1216.2207","328.48328","139.33331"
"15","B3","32","105822.65","8972.503","923.8524","0.0","0.0"
"16","B4","32","585797.56","37201.62","187.09126","0.0","0.0"
"17","B5","32","512446.94","31023.387","54.92772","0.0","0.0"
"18","B6","32","77046.125","5270.8257","687.99567","320.34106","4073.7493"
"19","B7","32","0.0","0.0","0.0","0.0","0.0"
"20","B8","32","115782.68","8393.386","729.6725","12.363217","0.0"
"21","B9","32","1887.0455","305.13962","230.67152","301.6512","0.0"
"22","B10","32","0.0","0.0","0.0","0.0","0.0"
"23","B11","32","0.0","199.4886","377.28012","39.93366","0.0"
"24","B12","32","0.0","323.24338","45.2532","59.887352","85.45516"
"25","C1","32","116453.32","10618.909","885.7223","897.95184","3981.1704"
"26","C2","32","104566.79","8313.739","357.16318","0.0","0.0"
"27","C3","32","108930.93","8386.24","579.71344","0.0","0.0"
"28","C4","32","585930.44","35031.5","48.950214","152.47552","0.0"
"29","C5","32","553830.75","32358.225","0.0","0.0","0.0"
"30","C6","32","92493.03","8543.872","3364.3713","3383.3074","0.0"
