# Plate File Name: /Users/chazmanchilders/Desktop/20200420-zymo-negatives/Zymo_Negatives_2020-04-20.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-20 10:34:46 PM PDT
# Date Created: 2020-04-29 03:42:54 PM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-20 08:26:20 PM PDT
# Plate Run End Date/Time: 2020-04-20 10:20:29 PM PDT
# Run Duration: 114 minutes 8 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"1","A1","36","IEC","-2022.50390625","-45.46332650974204","Neg NT","false"
"1","A1","37","IEC","-2069.43359375","-88.94195844595582","Neg NT","false"
"1","A1","38","IEC","-1803.5078125","180.4348783678306","Neg NT","false"
"1","A1","39","IEC","-1964.85546875","22.538277681617057","Neg NT","false"
"1","A1","40","IEC","-1951.125","39.71980199540349","Neg NT","false"
"1","A1","41","IEC","-2161.119140625","-166.82328306581007","Neg NT","false"
"1","A1","42","IEC","-1872.890625","124.85628812297638","Neg NT","false"
"1","A1","43","IEC","-1997.5439453125","3.654023374262816","Neg NT","false"
"1","A1","44","IEC","-1963.216796875","41.43222737554925","Neg NT","false"
"1","A1","45","IEC","-2137.396484375","-129.2964045606643","Neg NT","false"
"1","A1","46","IEC","-1946.603515625","64.94761975312214","Neg NT","false"
"1","A1","47","IEC","-2045.5830078125","-30.580816870591423","Neg NT","false"
"1","A1","48","IEC","-1942.8095703125","75.64367619319502","Neg NT","false"
"1","A1","49","IEC","-1921.5419921875","100.36230988198146","Neg NT","false"
"1","A1","50","IEC","-1994.123046875","31.232310758267896","Neg NT","false"
"1","A1","1","nCoV","105427.6796875","-2059.5927002630724","Neg NT","false"
"1","A1","2","nCoV","106086.109375","-1526.6579483695623","Neg NT","false"
"1","A1","3","nCoV","106568.9140625","-1169.3481964760667","Neg NT","false"
"1","A1","4","nCoV","106596.3984375","-1267.3587570825566","Neg NT","false"
"1","A1","5","nCoV","107120.671875","-868.580255189061","Neg NT","false"
"1","A1","6","nCoV","107512.8203125","-601.9267532955654","Neg NT","false"
"1","A1","7","nCoV","107270.2265625","-970.0154389020553","Neg NT","false"
"1","A1","8","nCoV","107559.109375","-806.6275620085597","Neg NT","false"
"1","A1","9","nCoV","108147.5078125","-343.7240601150496","Neg NT","false"
"1","A1","10","nCoV","108534.1953125","-82.53149572155405","Neg NT","false"
"1","A1","11","nCoV","109268.4609375","526.2391936719415","Neg NT","false"
"1","A1","12","nCoV","109398.5859375","530.8692580654516","Neg NT","false"
"1","A1","13","nCoV","109321.015625","327.8040099589472","Neg NT","false"
"1","A1","14","nCoV","109224.7421875","106.03563685245729","Neg NT","false"
"1","A1","15","nCoV","109519.953125","275.75163874595285","Neg NT","false"
"1","A1","16","nCoV","109711.4765625","341.7801406394484","Neg NT","false"
"1","A1","17","nCoV","110285.5546875","790.3633300329585","Neg NT","false"
"1","A1","18","nCoV","110505.0859375","884.3996444264541","Neg NT","false"
"1","A1","19","nCoV","110358.2421875","612.0609588199642","Neg NT","false"
"1","A1","20","nCoV","109991.9765625","120.30039821345974","Neg NT","false"
"1","A1","21","nCoV","110527.46875","530.2976501069553","Neg NT","false"
"1","A1","22","nCoV","110565.46875","442.8027145004654","Neg NT","false"
"1","A1","23","nCoV","110546.0078125","297.846841393961","Neg NT","false"
"1","A1","24","nCoV","110889.2578125","515.6019057874711","Neg NT","false"
"1","A1","25","nCoV","111062.1875","563.0366576809666","Neg NT","false"
"1","A1","26","nCoV","111174.984375","550.3385970744622","Neg NT","false"
"1","A1","27","nCoV","111266.234375","516.0936614679723","Neg NT","false"
"1","A1","28","nCoV","111356.5390625","480.90341336146787","Neg NT","false"
"1","A1","29","nCoV","111136.15625","135.02566525497798","Neg NT","false"
"1","A1","30","nCoV","111889.359375","762.7338546484735","Neg NT","false"
"1","A1","31","nCoV","111517.25","265.1295440419691","Neg NT","false"
"1","A1","32","nCoV","111637.9921875","260.3767959354792","Neg NT","false"
"1","A1","33","nCoV","111799.3671875","296.25686032897477","Neg NT","false"
"1","A1","34","nCoV","112236.9140625","608.3087997224849","Neg NT","false"
"1","A1","35","nCoV","111985.125","231.02480161598044","Neg NT","false"
"1","A1","36","nCoV","111939.765625","60.170491009475995","Neg NT","false"
"1","A1","37","nCoV","112090.828125","85.7380554029861","Neg NT","false"
"1","A1","38","nCoV","111845.0078125","-285.57719270351834","Neg NT","false"
"1","A1","39","nCoV","111772.0390625","-484.0408783100082","Neg NT","false"
"1","A1","40","nCoV","112081.171875","-300.40300141651267","Neg NT","false"
"1","A1","41","nCoV","112562.7265625","55.65675047698289","Neg NT","false"
"1","A1","42","nCoV","111869.5","-763.064747629507","Neg NT","false"
"1","A1","43","nCoV","112116.71875","-641.3409332360114","Neg NT","false"
"1","A1","44","nCoV","112647.234375","-236.32024384250133","Neg NT","false"
"1","A1","45","nCoV","112824.6796875","-184.36986694900577","Neg NT","false"
"1","A1","46","nCoV","112385.53125","-749.0132400555102","Neg NT","false"
"1","A1","47","nCoV","112846.796875","-413.2425506620001","Neg NT","false"
"1","A1","48","nCoV","112781.953125","-603.5812362685045","Neg NT","false"
"1","A1","49","nCoV","113109.1484375","-401.88085937499443","Neg NT","false"
"1","A1","50","nCoV","113454.578125","-181.94610748149887","Neg NT","false"
"2","A2","1","IEC","-1016.41796875","-7.387892251098548","Neg DC","false"
"2","A2","2","IEC","-1019.36328125","-6.20469870201208","Neg DC","false"
"2","A2","3","IEC","-900.275390625","117.0116979720745","Neg DC","false"
"2","A2","4","IEC","-1108.5576171875","-87.14202254133914","Neg DC","false"
"2","A2","5","IEC","-964.5673828125","60.97671788274744","Neg DC","false"
"2","A2","6","IEC","-1110.923828125","-81.25122138066598","Neg DC","false"
"2","A2","7","IEC","-1017.6650390625","16.136073730920373","Neg DC","false"
"2","A2","8","IEC","-860.484375","177.44524384250695","Neg DC","false"
"2","A2","9","IEC","-929.896484375","112.16164051659354","Neg DC","false"
"2","A2","10","IEC","-1159.681640625","-113.49500968432011","Neg DC","false"
"2","A2","11","IEC","-1150.275390625","-99.96025363523353","Neg DC","false"
"2","A2","12","IEC","-1006.26953125","48.17411178885283","Neg DC","false"
"2","A2","13","IEC","-1109.779296875","-51.20714778706059","Neg DC","false"
"2","A2","14","IEC","-1144.95703125","-82.25637611297401","Neg DC","false"
"2","A2","15","IEC","-995.8515625","70.97759868611234","Neg DC","false"
"2","A2","16","IEC","-1166.62890625","-95.67123901480107","Neg DC","false"
"2","A2","17","IEC","-972.611328125","102.47484515928528","Neg DC","false"
"2","A2","18","IEC","-1076.513671875","2.701007458371863","Neg DC","false"
"2","A2","19","IEC","-1138.7734375","-55.430252117541556","Neg DC","false"
"2","A2","20","IEC","-1178.5947265625","-91.1230351309552","Neg DC","false"
"2","A2","21","IEC","-1067.7490234375","23.85117404313138","Neg DC","false"
"2","A2","22","IEC","-965.09375","130.63495352971796","Neg DC","false"
"2","A2","23","IEC","-1040.001953125","59.855256453804316","Neg DC","false"
"2","A2","24","IEC","-1201.47265625","-97.4869406221091","Neg DC","false"
"2","A2","25","IEC","-1079.71875","28.39547167697725","Neg DC","false"
"2","A2","26","IEC","-1173.263671875","-61.02094414893617","Neg DC","false"
"2","A2","27","IEC","-1154.95703125","-38.585797474849585","Neg DC","false"
"2","A2","28","IEC","-1256.2099609375","-135.71022111326323","Neg DC","false"
"2","A2","29","IEC","-1182.607421875","-57.97917600167665","Neg DC","false"
"2","A2","30","IEC","-924.4013671875","204.3553847349097","Neg DC","false"
"2","A2","31","IEC","-1199.7421875","-66.85692952850371","Neg DC","false"
"2","A2","32","IEC","-1117.33984375","19.67392027058287","Neg DC","false"
"2","A2","33","IEC","-1209.5205078125","-68.37823774283078","Neg DC","false"
"2","A2","34","IEC","-1138.1884765625","7.082299556255806","Neg DC","false"
"2","A2","35","IEC","-1199.7158203125","-50.31653814465761","Neg DC","false"
"2","A2","36","IEC","-1174.9990234375","-21.47123522057126","Neg DC","false"
"2","A2","37","IEC","-1176.892578125","-19.236283858984677","Neg DC","false"
"2","A2","38","IEC","-1221.69921875","-59.91441843489832","Neg DC","false"
"2","A2","39","IEC","-1055.2421875","110.67111886418826","Neg DC","false"
"2","A2","40","IEC","-1153.564453125","16.477359288274613","Neg DC","false"
"2","A2","41","IEC","-1181.392578125","-7.2222596626388045","Neg DC","false"
"2","A2","42","IEC","-1013.2216796875","165.07714482394778","Neg DC","false"
"2","A2","43","IEC","-1231.3046875","-48.87735693946587","Neg DC","false"
"2","A2","44","IEC","-1197.2197265625","-10.663889952879288","Neg DC","false"
"2","A2","45","IEC","-1074.0771484375","116.6071942212073","Neg DC","false"
"2","A2","46","IEC","-1306.1630859375","-111.35023722970635","Neg DC","false"
"2","A2","47","IEC","-1315.8662109375","-116.92485618061977","Neg DC","false"
"2","A2","48","IEC","-1232.4736328125","-29.40377200653319","Neg DC","false"
"2","A2","49","IEC","-1039.0029296875","168.19543716755317","Neg DC","false"
"2","A2","50","IEC","-1202.748046875","8.578826029139748","Neg DC","false"
"2","A2","1","nCoV","94552.6953125","-1572.4375090338835","Neg DC","false"
"2","A2","2","nCoV","95552.890625","-678.4691908533822","Neg DC","false"
"2","A2","3","nCoV","95721.515625","-616.0711851728664","Neg DC","false"
"2","A2","4","nCoV","95840.6875","-603.1263044923652","Neg DC","false"
"2","A2","5","nCoV","96052.8671875","-497.173611311864","Neg DC","false"
"2","A2","6","nCoV","96102.125","-554.1427931313627","Neg DC","false"
"2","A2","7","nCoV","96215.2109375","-547.2838499508615","Neg DC","false"
"2","A2","8","nCoV","96403.3984375","-465.3233442703458","Neg DC","false"
"2","A2","9","nCoV","96447.015625","-527.9331510898445","Neg DC","false"
"2","A2","10","nCoV","96969.6953125","-111.48045790934331","Neg DC","false"
"2","A2","11","nCoV","97242.578125","55.17536027115791","Neg DC","false"
"2","A2","12","nCoV","97245.765625","-47.86413404834086","Neg DC","false"
"2","A2","13","nCoV","97964.3984375","564.541684132175","Neg DC","false"
"2","A2","14","nCoV","98302.03125","795.9475023126762","Neg DC","false"
"2","A2","15","nCoV","97809.796875","197.48613299317736","Neg DC","false"
"2","A2","16","nCoV","98011.6171875","293.0794511736786","Neg DC","false"
"2","A2","17","nCoV","97842.6953125","17.930581854179835","Neg DC","false"
"2","A2","18","nCoV","98028.5859375","97.59421253469561","Neg DC","false"
"2","A2","19","nCoV","98383.125","345.90628071519683","Neg DC","false"
"2","A2","20","nCoV","98769.59375","626.1480363956981","Neg DC","false"
"2","A2","21","nCoV","98700.421875","450.7491670761993","Neg DC","false"
"2","A2","22","nCoV","98640.3828125","284.4831102567005","Neg DC","false"
"2","A2","23","nCoV","98491.4453125","29.318615937216308","Neg DC","false"
"2","A2","24","nCoV","98833.421875","265.0681841177175","Neg DC","false"
"2","A2","25","nCoV","98992.578125","317.99743979821875","Neg DC","false"
"2","A2","26","nCoV","99060.515625","279.70794547872","Neg DC","false"
"2","A2","27","nCoV","99104.8125","217.7778261592212","Neg DC","false"
"2","A2","28","nCoV","99121.078125","127.816456839737","Neg DC","false"
"2","A2","29","nCoV","99280.0390625","180.55040002023821","Neg DC","false"
"2","A2","30","nCoV","99471.609375","265.89371820073944","Neg DC","false"
"2","A2","31","nCoV","99387.2890625","75.34641138124069","Neg DC","false"
"2","A2","32","nCoV","100056.6171875","638.447542061742","Neg DC","false"
"2","A2","33","nCoV","99794.921875","270.5252352422577","Neg DC","false"
"2","A2","34","nCoV","99738.8984375","108.27480342275892","Neg DC","false"
"2","A2","35","nCoV","100151.640625","414.78999660326014","Neg DC","false"
"2","A2","36","nCoV","99807.109375","-35.96824771623862","Neg DC","false"
"2","A2","37","nCoV","100200.5234375","251.2188204642626","Neg DC","false"
"2","A2","38","nCoV","99726.484375","-329.0472363552216","Neg DC","false"
"2","A2","39","nCoV","100226.15625","64.39764432527961","Neg DC","false"
"2","A2","40","nCoV","100401.03125","133.04565000578083","Neg DC","false"
"2","A2","41","nCoV","100053.5703125","-320.64228181371794","Neg DC","false"
"2","A2","42","nCoV","100262.4140625","-218.02552613321672","Neg DC","false"
"2","A2","43","nCoV","100241.9140625","-344.75252045270094","Neg DC","false"
"2","A2","44","nCoV","100514.6640625","-178.2295147721997","Neg DC","false"
"2","A2","45","nCoV","100255.4609375","-543.6596340916984","Neg DC","false"
"2","A2","46","nCoV","100694.8828125","-210.46475341119725","Neg DC","false"
"2","A2","47","nCoV","100639.546875","-372.02768523068147","Neg DC","false"
"2","A2","48","nCoV","100770.8515625","-346.94999205018024","Neg DC","false"
"2","A2","49","nCoV","100724.9765625","-499.051986369679","Neg DC","false"
"2","A2","50","nCoV","100998.7578125","-331.4977306891778","Neg DC","false"
"3","A3","1","IEC","-1270.662109375","47.68971634969789","buffer only","false"
"3","A3","2","IEC","-1295.5869140625","24.703426731614215","buffer only","false"
"3","A3","3","IEC","-1306.7763671875","15.45248867603054","buffer only","false"
"3","A3","4","IEC","-1265.033203125","59.134167807946866","buffer only","false"
"3","A3","5","IEC","-1221.5556640625","104.55022193986319","buffer only","false"
"3","A3","6","IEC","-1414.8115234375","-86.76712236572048","buffer only","false"
"3","A3","7","IEC","-1408.6923828125","-78.70946667130416","buffer only","false"
"3","A3","8","IEC","-1241.146484375","90.77494683561217","buffer only","false"
"3","A3","9","IEC","-1285.2841796875","48.57576659252872","buffer only","false"
"3","A3","10","IEC","-1403.8505859375","-68.05212458805495","buffer only","false"
"3","A3","11","IEC","-1312.3349609375","25.402015481361374","buffer only","false"
"3","A3","12","IEC","-1408.9912109375","-69.3157194492223","buffer only","false"
"3","A3","13","IEC","-1230.7255859375","110.88842062019403","buffer only","false"
"3","A3","14","IEC","-1372.611328125","-29.05880649788965","buffer only","false"
"3","A3","15","IEC","-1357.3466796875","-11.855642990973323","buffer only","false"
"3","A3","16","IEC","-1490.078125","-142.64857323405698","buffer only","false"
"3","A3","17","IEC","-1311.962890625","37.40517621035933","buffer only","false"
"3","A3","18","IEC","-1366.2451171875","-14.938535282724345","buffer only","false"
"3","A3","19","IEC","-1231.6337890625","121.61130791169198","buffer only","false"
"3","A3","20","IEC","-1413.119140625","-57.935528581391694","buffer only","false"
"3","A3","21","IEC","-1308.5546875","48.56743961302463","buffer only","false"
"3","A3","22","IEC","-1176.2529296875","182.80771249494097","buffer only","false"
"3","A3","23","IEC","-1497.125","-136.1258427481427","buffer only","false"
"3","A3","24","IEC","-1404.01953125","-41.08185892872639","buffer only","false"
"3","A3","25","IEC","-1302.015625","62.860562390689935","buffer only","false"
"3","A3","26","IEC","-1270.6298828125","96.18481964760649","buffer only","false"
"3","A3","27","IEC","-1365.5439453125","3.209272217022815","buffer only","false"
"3","A3","28","IEC","-1316.830078125","53.86165447393914","buffer only","false"
"3","A3","29","IEC","-1409.056640625","-36.426392956644534","buffer only","false"
"3","A3","30","IEC","-1478.923828125","-104.35506538722821","buffer only","false"
"3","A3","31","IEC","-1502.3505859375","-125.84330813031188","buffer only","false"
"3","A3","32","IEC","-1545.580078125","-167.13428524839554","buffer only","false"
"3","A3","33","IEC","-1496.9794921875","-116.59518424147923","buffer only","false"
"3","A3","34","IEC","-1343.0615234375","39.261299577937095","buffer only","false"
"3","A3","35","IEC","-1452.4111328125","-68.14979472764658","buffer only","false"
"3","A3","36","IEC","-1506.529296875","-120.32944372073025","buffer only","false"
"3","A3","37","IEC","-1337.8818359375","50.25653228618607","buffer only","false"
"3","A3","38","IEC","-1218.9248046875","171.1520786056024","buffer only","false"
"3","A3","39","IEC","-1415.197265625","-23.181867262481276","buffer only","false"
"3","A3","40","IEC","-1437.4296875","-43.47577406806495","buffer only","false"
"3","A3","41","IEC","-1441.1865234375","-45.294094936148625","buffer only","false"
"3","A3","42","IEC","-1402.7236328125","-4.892689241732298","buffer only","false"
"3","A3","43","IEC","-1397.146484375","2.622974265184255","buffer only","false"
"3","A3","44","IEC","-1454.36328125","-52.65530754039942","buffer only","false"
"3","A3","45","IEC","-1286.52734375","117.1191450290169","buffer only","false"
"3","A3","46","IEC","-1336.8984375","68.68656634843323","buffer only","false"
"3","A3","47","IEC","-1379.8212890625","27.702229855349557","buffer only","false"
"3","A3","48","IEC","-1310.328125","99.13390898726588","buffer only","false"
"3","A3","49","IEC","-1403.798828125","7.60172093168221","buffer only","false"
"3","A3","50","IEC","-1325.90625","87.43281412609853","buffer only","false"
"3","A3","1","nCoV","103617.6328125","-991.0625993726869","buffer only","false"
"3","A3","2","nCoV","103982.703125","-735.6055807701202","buffer only","false"
"3","A3","3","nCoV","104035.484375","-792.4376246675536","buffer only","false"
"3","A3","4","nCoV","104327.734375","-609.8009185649869","buffer only","false"
"3","A3","5","nCoV","104529.546875","-517.6017124624202","buffer only","false"
"3","A3","6","nCoV","104393.359375","-763.4025063598535","buffer only","false"
"3","A3","7","nCoV","104829.046875","-437.3283002572868","buffer only","false"
"3","A3","8","nCoV","104766.921875","-609.0665941547202","buffer only","false"
"3","A3","9","nCoV","105631.140625","145.53886194784656","buffer only","false"
"3","A3","10","nCoV","104802.0","-793.2150569495868","buffer only","false"
"3","A3","11","nCoV","105913.9375","209.1091491529799","buffer only","false"
"3","A3","12","nCoV","105986.0625","171.6208552555466","buffer only","false"
"3","A3","13","nCoV","106710.4140625","786.3591238581132","buffer only","false"
"3","A3","14","nCoV","106480.7578125","447.08957996067994","buffer only","false"
"3","A3","15","nCoV","106295.9609375","152.67941106324662","buffer only","false"
"3","A3","16","nCoV","106555.1484375","302.2536171658133","buffer only","false"
"3","A3","17","nCoV","106835.7734375","473.26532326838","buffer only","false"
"3","A3","18","nCoV","106788.4765625","316.35515437094665","buffer only","false"
"3","A3","19","nCoV","106890.734375","308.9996729735133","buffer only","false"
"3","A3","20","nCoV","106849.640625","158.29262907609456","buffer only","false"
"3","A3","21","nCoV","106930.1171875","129.15589767866123","buffer only","false"
"3","A3","22","nCoV","106956.0078125","45.43322878122791","buffer only","false"
"3","A3","23","nCoV","107400.6875","380.4996223837946","buffer only","false"
"3","A3","24","nCoV","107739.6015625","609.8003909863612","buffer only","false"
"3","A3","25","nCoV","107621.140625","381.72615958892794","buffer only","false"
"3","A3","26","nCoV","108032.5859375","683.5581781914946","buffer only","false"
"3","A3","27","nCoV","107613.1328125","154.4917592940613","buffer only","false"
"3","A3","28","nCoV","107726.3671875","158.11284039662797","buffer only","false"
"3","A3","29","nCoV","108122.3046875","444.43704649919465","buffer only","false"
"3","A3","30","nCoV","108050.734375","263.2534401017613","buffer only","false"
"3","A3","31","nCoV","108097.71875","200.624521204328","buffer only","false"
"3","A3","32","nCoV","108135.203125","128.49560230689468","buffer only","false"
"3","A3","33","nCoV","108280.8046875","164.48387090946136","buffer only","false"
"3","A3","34","nCoV","108297.3125","71.37838951202804","buffer only","false"
"3","A3","35","nCoV","108375.34375","39.79634561459471","buffer only","false"
"3","A3","36","nCoV","108598.1015625","152.9408642171614","buffer only","false"
"3","A3","37","nCoV","108691.2109375","136.43694531972807","buffer only","false"
"3","A3","38","nCoV","108672.84375","8.456463922294745","buffer only","false"
"3","A3","39","nCoV","108546.625","-227.37557997513858","buffer only","false"
"3","A3","40","nCoV","108753.7265625","-129.8873113725719","buffer only","false"
"3","A3","41","nCoV","108697.1796875","-296.0474802700052","buffer only","false"
"3","A3","42","nCoV","108884.953125","-217.88733666743855","buffer only","false"
"3","A3","43","nCoV","109198.0390625","-14.41469306487187","buffer only","false"
"3","A3","44","nCoV","108981.3125","-340.7545494623052","buffer only","false"
"3","A3","45","nCoV","108945.9375","-485.7428433597385","buffer only","false"
"3","A3","46","nCoV","109153.8046875","-387.48894975717184","buffer only","false"
"3","A3","47","nCoV","109281.734375","-369.17255615460516","buffer only","false"
"3","A3","48","nCoV","109199.7734375","-560.7467875520385","buffer only","false"
"3","A3","49","nCoV","109797.859375","-72.2741439494718","buffer only","false"
"3","A3","50","nCoV","109627.3984375","-352.34837534690513","buffer only","false"
"4","A4","1","Endo","68417.09375","-1047.745844780216","Neg NT","false"
"4","A4","2","Endo","68739.3984375","-899.0530563186871","Neg NT","false"
"4","A4","3","Endo","69466.578125","-345.4852678571437","Neg NT","false"
"4","A4","4","Endo","69996.0","10.32470810439969","Neg NT","false"
"4","A4","5","Endo","70293.609375","134.32218406592852","Neg NT","false"
"4","A4","6","Endo","70493.5234375","160.6243475274719","Neg NT","false"
"4","A4","7","Endo","70340.9609375","-165.5500515109847","Neg NT","false"
"4","A4","8","Endo","70747.171875","67.04898695054413","Neg NT","false"
"4","A4","9","Endo","70909.7265625","55.99177541208752","Neg NT","false"
"4","A4","10","Endo","71250.2109375","222.8642513736309","Neg NT","false"
"4","A4","11","Endo","71306.640625","105.68203983515974","Neg NT","false"
"4","A4","12","Endo","71479.140625","104.57014079670313","Neg NT","false"
"4","A4","13","Endo","71334.328125","-213.85425824175348","Neg NT","false"
"4","A4","14","Endo","71854.5","132.70571771977535","Neg NT","false"
"4","A4","15","Endo","71832.921875","-62.48430631868126","Neg NT","false"
"4","A4","16","Endo","71862.2578125","-206.76026785713788","Neg NT","false"
"4","A4","17","Endo","72122.421875","-120.20810439560904","Neg NT","false"
"4","A4","18","Endo","72398.6640625","-17.577815934065654","Neg NT","false"
"4","A4","19","Endo","72971.9609375","382.10716002747773","Neg NT","false"
"4","A4","20","Endo","73637.7109375","874.2452609890065","Neg NT","false"
"4","A4","21","Endo","75098.984375","2161.90679945055","Neg NT","false"
"4","A4","22","Endo","77857.6953125","4747.005837912094","Neg NT","false"
"4","A4","23","Endo","82848.5","9564.198626373622","Neg NT","false"
"4","A4","24","Endo","93399.59375","19941.680477335165","Neg NT","false"
"4","A4","25","Endo","112330.484375","38698.95920329671","Neg NT","false"
"4","A4","26","Endo","146629.484375","72824.34730425823","Neg NT","false"
"4","A4","27","Endo","202916.203125","128937.45415521978","Neg NT","false"
"4","A4","28","Endo","280792.3125","206639.95163118132","Neg NT","false"
"4","A4","29","Endo","367129.3125","292803.33973214286","Neg NT","false"
"4","A4","30","Endo","443472.03125","368972.44658310444","Neg NT","false"
"4","A4","31","Endo","500871.84375","426198.64718406595","Neg NT","false"
"4","A4","32","Endo","537514.375","462667.5665350275","Neg NT","false"
"4","A4","33","Endo","561703.5","486683.07963598904","Neg NT","false"
"4","A4","34","Endo","576645.125","501451.09273695055","Neg NT","false"
"4","A4","35","Endo","589426.375","514058.7308379121","Neg NT","false"
"4","A4","36","Endo","600350.3125","524809.0564388736","Neg NT","false"
"4","A4","37","Endo","611294.5","535579.6320398351","Neg NT","false"
"4","A4","38","Endo","621389.0625","545500.5826407967","Neg NT","false"
"4","A4","39","Endo","630961.4375","554899.3457417582","Neg NT","false"
"4","A4","40","Endo","640488.25","564252.5463427197","Neg NT","false"
"4","A4","41","Endo","650504.0625","574094.7469436813","Neg NT","false"
"4","A4","42","Endo","658965.6875","582382.7600446428","Neg NT","false"
"4","A4","43","Endo","667968.4375","591211.8981456043","Neg NT","false"
"4","A4","44","Endo","674903.0","597972.8487465659","Neg NT","false"
"4","A4","45","Endo","682719.125","605615.3618475274","Neg NT","false"
"4","A4","46","Endo","689301.6875","612024.312448489","Neg NT","false"
"4","A4","47","Endo","696524.5","619073.5130494505","Neg NT","false"
"4","A4","48","Endo","702136.8125","624512.213650412","Neg NT","false"
"4","A4","49","Endo","708221.0625","630422.8517513736","Neg NT","false"
"4","A4","50","Endo","713312.3125","635340.4898523352","Neg NT","false"
"5","A5","1","Endo","70131.4296875","-347.91552197802116","Neg DC","false"
"5","A5","2","Endo","70743.78125","94.85667067307915","Neg DC","false"
"5","A5","3","Endo","71139.8203125","321.3163633241795","Neg DC","false"
"5","A5","4","Endo","70910.6171875","-77.46613152472017","Neg DC","false"
"5","A5","5","Endo","71271.5703125","113.90762362636562","Neg DC","false"
"5","A5","6","Endo","71253.4296875","-73.81237122253404","Neg DC","false"
"5","A5","7","Endo","71281.75","-215.0714285714337","Neg DC","false"
