# Plate File Name: /Users/chazmanchilders/Desktop/20200421-zymo-negatives/Zymo_Negatives_2020-4-21.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-21 05:39:19 PM PDT
# Date Created: 2020-04-29 03:44:35 PM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-21 02:45:30 PM PDT
# Plate Run End Date/Time: 2020-04-21 04:40:26 PM PDT
# Run Duration: 114 minutes 56 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","1","2","3","4","5"
"92","H8","10","67543.96","4188.9326","0.0","0.0","0.0"
"93","H9","10","0.0","37.39923","366.78854","33.834454","0.0"
"94","H10","10","0.0","249.1038","273.39154","28.968752","0.0"
"95","H11","10","0.0","0.0","84.33424","130.79665","0.0"
"96","H12","10","0.0","0.0","253.16606","92.15736","0.0"
"1","A1","11","1195990.4","133027.2","21364.545","1039.0499","0.0"
"2","A2","11","1220378.6","126156.42","20862.182","230.76564","0.0"
"3","A3","11","1260100.8","123822.125","21001.021","146.18974","0.0"
"4","A4","11","72232.61","4978.8135","0.0","0.0","0.0"
"5","A5","11","72413.02","4296.434","0.0","0.0","0.0"
"6","A6","11","72662.4","5010.1343","0.0","0.0","0.0"
"7","A7","11","0.0","249.04393","269.2128","231.13286","2544.7737"
"8","A8","11","1320268.0","123549.03","21100.58","0.0","0.0"
"9","A9","11","1310.0634","3219.5408","1793.202","499.1406","0.0"
"10","A10","11","0.0","174.82158","383.6812","265.70462","0.0"
"11","A11","11","0.0","55.16772","126.401436","0.0","0.0"
"12","A12","11","10130.79","2039.7635","1450.9382","1413.2739","0.0"
"13","B1","11","1336301.8","141458.56","22980.404","520.8953","0.0"
"14","B2","11","1271983.0","127102.98","21864.678","630.15155","30.96296"
"15","B3","11","1196724.6","113009.73","19881.496","536.02295","1992.3236"
"16","B4","11","76713.05","5670.4863","426.458","188.74895","1633.1208"
"17","B5","11","72732.98","5227.501","275.55408","45.67205","947.0975"
"18","B6","11","78373.65","5285.151","515.12366","248.09021","1755.7458"
"19","B7","11","0.0","0.0","0.0","0.0","0.0"
"20","B8","11","1336813.1","120394.516","21184.557","493.64563","1310.888"
"21","B9","11","0.0","0.0","12.862724","0.0","0.0"
"22","B10","11","0.0","0.0","147.41383","0.0","0.0"
"23","B11","11","1127.1298","775.90564","871.0429","1178.5549","107.52315"
"24","B12","11","0.0","0.0","0.0","0.0","0.0"
"25","C1","11","1363326.4","141454.42","23700.932","1781.1392","5206.4565"
"26","C2","11","1286216.5","123829.445","21814.967","0.0","0.0"
"27","C3","11","1289572.1","118374.2","21333.256","0.0","0.0"
"28","C4","11","78492.99","4471.277","0.0","0.0","0.0"
"29","C5","11","81524.14","4593.776","0.0","0.0","0.0"
"30","C6","11","95643.0","9183.848","3312.2568","3407.1936","0.0"
"31","C7","11","0.0","0.0","0.0","0.0","0.0"
"32","C8","11","1334311.0","118305.67","21735.879","465.36624","0.0"
"33","C9","11","0.0","0.0","0.0","111.97124","0.0"
"34","C10","11","0.0","0.0","233.15837","219.81728","151.93631"
"35","C11","11","0.0","0.0","0.0","0.0","0.0"
"36","C12","11","6127.1963","1237.6565","594.4916","1272.7776","0.0"
"37","D1","11","1328610.0","136463.33","22732.672","464.58868","0.0"
"38","D2","11","1272023.5","121320.61","21673.525","656.8252","0.0"
"39","D3","11","1170371.4","106816.47","20976.494","1415.0287","110.32536"
"40","D4","11","239099.86","11503.813","3968.6304","2428.0454","314.4168"
"41","D5","11","75332.39","4292.0723","0.0","0.0","0.0"
"42","D6","11","70570.836","3882.689","97.5506","24.000648","0.0"
"43","D7","11","0.0","0.0","0.0","0.0","0.0"
"44","D8","11","1501249.1","140698.61","39612.06","16755.682","3246.2454"
"45","D9","11","0.0","0.0","121.54345","36.517105","0.0"
"46","D10","11","0.0","1462.7085","1276.8845","987.2973","0.0"
"47","D11","11","0.0","944.70624","494.30905","550.5054","2047.0063"
"48","D12","11","1228.2794","973.3609","713.73145","957.0763","93.733864"
"49","E1","11","1301590.5","132420.16","22676.777","1065.7017","0.0"
"50","E2","11","1278369.5","123134.09","27723.766","6291.3164","1317.7477"
"51","E3","11","1207218.6","110720.59","21531.797","1736.2855","499.05402"
"52","E4","11","73872.484","4988.169","867.74365","436.72528","4.26724"
"53","E5","11","76570.59","4376.343","153.29292","42.113113","0.0"
"54","E6","11","81732.414","6484.994","1955.865","619.72296","0.0"
"55","E7","11","1878.1217","5.182812","213.64107","0.0","0.0"
"56","E8","11","1345523.9","116671.03","21676.309","139.94572","0.0"
"57","E9","11","0.0","0.0","11.805733","14.479216","0.0"
"58","E10","11","0.0","0.0","153.162","245.24684","0.0"
"59","E11","11","0.0","270.1204","406.28513","257.8536","2125.4304"
"60","E12","11","8479.19","1039.9991","761.1031","760.1056","0.0"
"61","F1","11","1237177.9","127113.59","21399.945","1461.6832","147.05974"
"62","F2","11","1165896.9","113723.31","22131.041","3675.411","796.0952"
"63","F3","11","1160230.0","107375.0","20446.037","1358.8014","489.0461"
"64","F4","11","73080.73","4032.0403","0.0","0.0","0.0"
"65","F5","11","75468.96","4403.008","184.88626","215.42776","155.13284"
"66","F6","11","74930.94","4874.577","170.45107","0.0","0.0"
"67","F7","11","0.0","0.0","211.61702","379.4541","0.0"
"68","F8","11","1284504.6","113067.945","20974.453","242.0919","38.52712"
"69","F9","11","0.0","29.32845","506.00793","384.1063","0.0"
"70","F10","11","0.0","0.0","22.17754","0.0","0.0"
"71","F11","11","13167.497","3704.6003","2895.1992","2751.1067","481.50787"
"72","F12","11","0.0","944.4356","1192.1223","30.61129","0.0"
"73","G1","11","1178493.2","124834.29","20725.441","387.22247","156.27481"
"74","G2","11","1245401.8","121753.98","21068.55","754.2852","0.0"
"75","G3","11","1162649.6","109844.03","19794.096","281.7705","0.0"
"76","G4","11","74834.24","4385.352","0.0","0.0","0.0"
"77","G5","11","76052.33","4341.895","0.0","0.0","0.0"
"78","G6","11","72029.07","3924.2703","0.0","0.0","0.0"
"79","G7","11","0.0","195.4098","367.7395","221.58742","0.0"
"80","G8","11","1278367.9","115160.62","21440.854","849.7069","89.6886"
"81","G9","11","0.0","153.128","0.0","0.0","0.0"
"82","G10","11","0.0","507.76724","613.4331","229.09518","0.0"
"83","G11","11","0.0","0.0","102.456856","0.0","0.0"
"84","G12","11","0.0","273.22794","273.75565","0.0","107.15814"
"85","H1","11","1149808.5","124101.47","19079.346","370.4004","0.0"
"86","H2","11","1166197.2","120343.97","20903.842","1246.4194","0.0"
"87","H3","11","1142493.2","110884.6","20496.668","1166.1824","0.0"
"88","H4","11","73178.016","4890.592","133.38364","0.0","0.0"
"89","H5","11","77752.61","5119.2285","447.28506","286.59674","0.0"
"90","H6","11","76834.95","4307.371","0.0","0.0","0.0"
"91","H7","11","0.0","0.0","148.42531","0.0","0.0"
"92","H8","11","68043.52","4080.2139","0.0","0.0","0.0"
"93","H9","11","0.0","75.80925","321.93668","60.70299","0.0"
"94","H10","11","0.0","347.7826","189.27107","31.286251","0.0"
"95","H11","11","0.0","0.0","334.81952","101.87046","0.0"
"96","H12","11","0.0","0.0","102.2099","28.60056","0.0"
"1","A1","12","1200625.8","133652.6","21421.012","1312.9692","0.0"
"2","A2","12","1222086.2","126157.47","20979.424","236.83842","0.0"
"3","A3","12","1264735.5","123935.664","21175.27","156.63187","0.0"
"4","A4","12","72434.23","4968.569","0.0","0.0","0.0"
"5","A5","12","72303.11","4374.4624","0.0","0.0","0.0"
"6","A6","12","72839.6","4928.9756","54.8529","0.0","0.0"
"7","A7","12","0.0","185.80707","282.71313","36.536465","2524.905"
"8","A8","12","1321124.4","123680.29","21085.73","0.0","0.0"
"9","A9","12","1637.0867","3216.1448","1863.6735","758.8629","0.0"
"10","A10","12","0.0","27.194468","322.2922","428.18585","0.0"
"11","A11","12","0.0","248.7956","138.93712","0.0","0.0"
"12","A12","12","10160.694","1766.8668","1314.5475","1318.3623","0.0"
"13","B1","12","1338066.9","141480.58","23212.363","655.94226","0.0"
"14","B2","12","1272804.0","127015.48","21778.43","867.017","0.0"
"15","B3","12","1198727.9","113326.21","19861.39","677.7412","2097.2832"
"16","B4","12","77475.08","5695.8945","455.80566","142.9361","1473.4581"
"17","B5","12","72896.05","5098.504","203.23257","0.0","1261.8815"
"18","B6","12","78447.41","5204.256","443.5302","247.21973","1928.6139"
"19","B7","12","0.0","0.0","0.0","0.0","0.0"
"20","B8","12","1338675.4","120277.34","21150.703","423.88174","1459.8525"
"21","B9","12","0.0","68.92961","19.722845","24.781544","0.0"
"22","B10","12","0.0","0.0","166.43498","140.46814","0.0"
"23","B11","12","1518.9252","754.90686","826.71765","1473.4496","74.75419"
"24","B12","12","0.0","208.7365","0.0","0.0","0.0"
"25","C1","12","1364140.5","142089.95","23766.443","1985.1581","4895.7637"
"26","C2","12","1288553.1","123519.266","21751.94","108.46708","0.0"
"27","C3","12","1289526.1","118218.516","21399.764","0.0","0.0"
"28","C4","12","78292.445","4383.5664","0.0","0.0","0.0"
"29","C5","12","81639.055","4581.906","0.0","0.0","0.0"
"30","C6","12","96210.664","9309.396","3626.652","3730.51","111.221886"
"31","C7","12","0.0","0.0","0.0","0.0","0.0"
"32","C8","12","1335541.9","118080.44","21630.488","357.77698","0.0"
"33","C9","12","0.0","0.0","0.0","0.0","0.0"
"34","C10","12","0.0","75.26247","205.067","364.82278","406.38385"
"35","C11","12","0.0","0.0","17.33472","0.0","0.0"
"36","C12","12","6925.1504","1167.1805","719.08563","1235.0308","0.0"
"37","D1","12","1333520.1","136545.19","22846.545","545.75824","0.0"
"38","D2","12","1273216.9","121614.9","21732.984","817.27985","0.0"
"39","D3","12","1172167.6","106768.21","20990.174","1406.5681","179.94817"
"40","D4","12","237809.62","11390.505","4205.33","2505.3584","528.60004"
"41","D5","12","75693.87","4371.3735","0.0","0.0","0.0"
"42","D6","12","70766.41","3916.006","193.38979","43.715466","0.0"
"43","D7","12","0.0","0.0","0.0","0.0","0.0"
"44","D8","12","1488902.9","139044.03","38900.242","16156.65","2968.2874"
"45","D9","12","0.0","0.0","138.77008","161.04979","0.0"
"46","D10","12","0.0","1729.8612","1397.1989","943.375","84.32608"
"47","D11","12","0.0","858.32684","618.7047","701.3288","1974.205"
"48","D12","12","1461.9879","1005.60474","822.9363","949.435","347.19788"
"49","E1","12","1302082.6","132759.08","22853.588","1238.0138","0.0"
"50","E2","12","1279261.8","123625.99","27859.158","6080.7134","1321.4388"
"51","E3","12","1210647.4","111233.51","21894.227","1471.7189","349.3378"
"52","E4","12","74217.414","5086.6533","889.59326","640.88116","0.0"
"53","E5","12","77162.06","4549.575","232.262","19.652786","0.0"
"54","E6","12","81032.34","6447.48","1914.7533","660.04443","0.0"
"55","E7","12","1861.647","0.0","137.8624","0.0","0.0"
"56","E8","12","1347238.5","117012.02","21816.28","117.518524","0.0"
"57","E9","12","0.0","32.02297","124.944","0.0","0.0"
"58","E10","12","0.0","0.0","330.82993","200.01689","0.0"
"59","E11","12","0.0","340.44098","507.57812","300.465","2266.908"
"60","E12","12","8464.237","1150.138","802.4578","927.39746","0.0"
"61","F1","12","1238490.1","127528.484","21564.871","1583.6044","376.58286"
"62","F2","12","1164729.8","113513.766","22057.752","3656.3145","1151.6329"
"63","F3","12","1162804.5","107205.71","20516.932","1198.4459","415.5294"
"64","F4","12","73430.33","4258.0425","0.0","0.0","0.0"
"65","F5","12","75555.24","4388.4316","234.37602","182.21204","0.0"
"66","F6","12","75020.445","4818.498","133.86209","0.0","0.0"
"67","F7","12","0.0","0.0","184.93488","312.9804","0.0"
"68","F8","12","1286813.0","113041.22","21006.031","235.3937","0.0"
"69","F9","12","0.0","40.082214","558.3189","641.83563","0.0"
"70","F10","12","0.0","0.0","0.0","0.0","0.0"
"71","F11","12","13633.281","3875.7302","2722.1746","2650.299","459.46295"
"72","F12","12","0.0","878.17786","1014.94257","408.80884","0.0"
"73","G1","12","1179692.6","124784.43","20823.354","561.192","0.0"
"74","G2","12","1246806.0","121888.734","21350.508","690.50824","0.0"
"75","G3","12","1171755.6","110420.13","19882.756","257.03494","0.0"
"76","G4","12","75476.19","4350.316","0.0","0.0","0.0"
"77","G5","12","76594.91","4287.1343","0.0","0.0","0.0"
"78","G6","12","72342.37","4009.8003","0.0","0.0","0.0"
"79","G7","12","0.0","257.83237","240.83696","44.50291","0.0"
"80","G8","12","1282083.1","115349.62","21343.307","803.6974","123.19863"
"81","G9","12","0.0","38.282","0.0","0.0","0.0"
"82","G10","12","0.0","546.9123","632.2569","0.0","0.0"
"83","G11","12","0.0","0.0","1.23442","0.0","0.0"
"84","G12","12","0.0","47.96022","175.3115","0.0","0.0"
"85","H1","12","1154376.8","124553.02","19146.738","146.36789","0.0"
"86","H2","12","1170258.9","120833.79","21155.926","1348.7823","0.0"
"87","H3","12","1145546.9","111381.36","20607.0","1167.3212","293.864"
"88","H4","12","73820.43","4776.5283","63.233727","0.0","0.0"
"89","H5","12","78017.05","4969.7686","515.485","420.9946","0.0"
"90","H6","12","76972.22","4351.445","0.0","0.0","0.0"
"91","H7","12","0.0","0.0","102.484146","0.0","0.0"
"92","H8","12","67915.73","4053.2664","0.0","0.0","0.0"
"93","H9","12","0.0","206.20116","409.64697","139.31834","0.0"
"94","H10","12","0.0","13.2374","14.02008","184.24126","0.0"
"95","H11","12","0.0","0.0","307.1277","111.93174","0.0"
"96","H12","12","0.0","0.0","259.4559","216.09312","0.0"
"1","A1","13","1202142.9","133625.95","21743.123","956.0839","0.0"
"2","A2","13","1222937.6","126265.5","21104.547","259.1053","0.0"
"3","A3","13","1266078.6","124458.16","21341.13","259.15454","0.0"
"4","A4","13","72576.55","4898.565","0.0","0.0","0.0"
"5","A5","13","72837.77","4440.299","0.0","0.0","0.0"
"6","A6","13","73332.125","5001.2954","192.3945","0.0","0.0"
"7","A7","13","0.0","294.32465","245.38864","133.43753","2442.2515"
"8","A8","13","1320637.9","123762.914","21107.613","0.0","0.0"
"9","A9","13","1774.003","3489.534","1865.3716","796.087","0.0"
"10","A10","13","0.0","161.22435","249.39278","215.04869","0.0"
"11","A11","13","0.0","108.172","10.4464","34.576412","0.0"
"12","A12","13","10841.84","2148.3652","1311.9496","1307.961","0.0"
"13","B1","13","1339789.8","141754.88","23538.473","405.1408","0.0"
"14","B2","13","1276257.0","127197.3","21917.082","820.0909","0.0"
"15","B3","13","1200864.6","113185.336","19979.146","564.945","2062.9329"
"16","B4","13","77268.49","5529.836","500.74426","0.0","1624.9095"
"17","B5","13","73148.664","4989.0786","243.5129","0.0","1149.3279"
"18","B6","13","78809.055","5325.5986","404.24112","403.90826","2047.3516"
"19","B7","13","0.0","0.0","0.0","0.0","0.0"
"20","B8","13","1341235.5","120191.19","21203.268","319.6775","1398.5142"
"21","B9","13","0.0","57.16114","99.47174","0.0","0.0"
"22","B10","13","0.0","0.0","175.94554","91.11446","0.0"
"23","B11","13","1313.2612","797.9544","818.47107","1358.7683","0.0"
"24","B12","13","0.0","0.0","15.83862","0.0","0.0"
"25","C1","13","1364972.8","142495.95","24256.475","2096.5632","4859.4487"
"26","C2","13","1289786.6","124059.38","21987.713","0.0","0.0"
"27","C3","13","1291267.9","118459.484","21258.807","57.743233","0.0"
"28","C4","13","78758.45","4721.7383","0.0","0.0","0.0"
"29","C5","13","82613.12","4573.688","0.0","0.0","0.0"
"30","C6","13","97334.85","9244.177","3540.3643","3628.994","0.0"
"31","C7","13","0.0","0.0","0.0","0.0","0.0"
"32","C8","13","1336925.2","118274.21","21644.424","336.4299","0.0"
"33","C9","13","0.0","0.0","0.0","0.0","0.0"
"34","C10","13","0.0","37.631233","141.39323","332.4967","186.7169"
"35","C11","13","0.0","0.0","0.0","0.0","0.0"
"36","C12","13","7356.02","1121.433","695.35345","1248.0062","347.11404"
"37","D1","13","1331544.8","136690.95","23061.754","684.6008","0.0"
"38","D2","13","1271620.1","121277.055","21847.326","913.0909","0.0"
"39","D3","13","1170769.9","106933.96","21136.451","1279.6597","22.49352"
"40","D4","13","238608.44","11429.961","4153.1934","2519.9854","483.2312"
"41","D5","13","75782.375","4345.5337","59.836864","0.0","0.0"
"42","D6","13","71184.32","4094.7822","197.66832","0.0","0.0"
"43","D7","13","0.0","0.0","0.0","0.0","0.0"
"44","D8","13","1507469.1","140997.64","39731.13","16887.176","3209.6943"
"45","D9","13","0.0","24.62743","151.21153","105.80597","0.0"
"46","D10","13","0.0","1577.3378","1471.9103","1158.2124","137.38518"
"47","D11","13","0.0","434.08377","314.26273","163.75111","0.0"
"48","D12","13","1735.5211","1191.0068","854.1377","890.2147","0.0"
"49","E1","13","1299909.1","132361.16","22798.938","1108.5052","0.0"
"50","E2","13","1282843.2","123669.69","27874.873","6103.8433","1466.6249"
"51","E3","13","1213171.4","111717.805","22041.531","1620.6046","566.3178"
"52","E4","13","74209.95","4900.853","957.2232","719.80743","0.0"
"53","E5","13","77474.0","4315.6226","202.53247","0.0","0.0"
"54","E6","13","82332.58","6752.597","1989.9789","942.2945","0.0"
"55","E7","13","1571.3776","0.0","223.68402","0.0","0.0"
"56","E8","13","1349750.5","117271.21","21838.092","272.71475","0.0"
"57","E9","13","0.0","0.0","0.0","0.0","0.0"
"58","E10","13","0.0","11.99832","261.39648","72.36792","0.0"
"59","E11","13","0.0","382.8566","325.0281","145.3158","2216.8467"
"60","E12","13","8852.077","1092.3602","815.6562","842.46466","0.0"
"61","F1","13","1239260.6","127856.875","21727.094","1502.7803","350.46945"
"62","F2","13","1167921.8","113868.29","22358.492","3896.9285","918.47235"
"63","F3","13","1164587.8","106965.97","20644.127","1278.6237","209.89561"
"64","F4","13","73877.7","3975.0398","0.0","0.0","0.0"
"65","F5","13","76427.18","4573.3706","308.14377","370.1182","270.7598"
"66","F6","13","75474.97","4780.5366","214.17935","0.0","0.0"
"67","F7","13","0.0","0.0","256.70065","282.51328","0.0"
"68","F8","13","1288190.0","113245.77","21048.139","229.65239","0.0"
"69","F9","13","0.0","90.9182","449.67307","656.762","0.0"
"70","F10","13","0.0","0.0","113.91191","0.0","0.0"
"71","F11","13","13923.076","3874.5251","3095.4812","2819.093","502.39258"
"72","F12","13","0.0","1011.74506","1030.3049","412.7587","0.0"
"73","G1","13","1177672.0","125000.5","20740.611","725.34064","350.90796"
"74","G2","13","1250317.4","122497.04","21583.064","734.6615","0.0"
"75","G3","13","1172841.0","110448.29","20094.902","368.88275","0.0"
"76","G4","13","75483.46","4416.495","0.0","0.0","0.0"
"77","G5","13","76630.164","4410.5786","27.239641","0.0","0.0"
"78","G6","13","72318.59","3887.4832","0.0","0.0","0.0"
"79","G7","13","0.0","303.9708","369.5921","241.05743","0.0"
"80","G8","13","1282787.6","115316.04","21519.865","975.9882","165.57895"
"81","G9","13","0.0","0.0","0.0","0.0","0.0"
"82","G10","13","0.0","514.4778","668.7971","85.21898","0.0"
"83","G11","13","0.0","0.0","0.0","0.0","0.0"
"84","G12","13","0.0","0.0","295.33243","179.5801","0.0"
"85","H1","13","1155385.9","125291.93","19340.125","604.88776","0.0"
"86","H2","13","1171299.9","120648.664","21276.59","1146.4651","0.0"
"87","H3","13","1148587.6","111786.39","20829.938","1545.4194","541.209"
"88","H4","13","73537.73","4862.328","99.790726","0.0","85.89171"
"89","H5","13","78245.77","5121.913","463.22787","462.82706","0.0"
"90","H6","13","76830.1","4266.6875","0.0","0.0","0.0"
"91","H7","13","0.0","0.0","161.67757","0.0","0.0"
"92","H8","13","68598.49","4256.766","0.0","0.0","0.0"
"93","H9","13","0.0","232.4817","410.64368","292.5685","0.0"
"94","H10","13","0.0","0.0","233.668","0.0","0.0"
"95","H11","13","0.0","0.0","280.69458","54.07938","0.0"
"96","H12","13","0.0","0.0","201.27489","293.9502","0.0"
"1","A1","14","1203079.9","133858.73","22066.516","1172.0588","0.0"
"2","A2","14","1228041.9","126782.58","21193.217","156.88016","0.0"
"3","A3","14","1268735.6","124633.28","21424.06","230.67601","0.0"
"4","A4","14","72790.03","4887.467","0.0","0.0","0.0"
"5","A5","14","72681.28","4426.4814","0.0","0.0","0.0"
"6","A6","14","73243.07","4909.6904","107.2497","0.0","0.0"
"7","A7","14","0.0","444.21942","266.03622","0.0","2471.657"
"8","A8","14","1323398.5","123551.34","21052.91","0.0","0.0"
"9","A9","14","1817.3435","3137.1843","1807.6359","791.85693","0.0"
"10","A10","14","0.0","48.56155","379.8444","188.28708","0.0"
"11","A11","14","0.0","59.4946","109.687195","0.0","0.0"
"12","A12","14","10903.309","2045.3329","1180.7546","1366.4683","0.0"
"13","B1","14","1340044.4","141468.84","23475.707","660.07635","0.0"
"14","B2","14","1278108.1","127609.8","22048.094","718.4175","0.0"
"15","B3","14","1199784.6","113230.69","19953.297","586.1546","2124.0002"
"16","B4","14","77287.01","5607.874","437.46338","334.4338","1866.6844"
"17","B5","14","73035.555","5046.015","300.27155","0.0","1053.2456"
"18","B6","14","78732.63","5343.2944","589.3364","340.36237","1793.2878"
"19","B7","14","0.0","0.0","0.0","0.0","0.0"
"20","B8","14","1339732.8","120367.805","21241.576","456.55597","1664.8978"
"21","B9","14","0.0","122.72833","70.31623","0.0","0.0"
"22","B10","14","0.0","0.0","158.82652","74.979614","0.0"
"23","B11","14","1955.5299","863.05066","871.0429","1529.7664","49.15344"
"24","B12","14","0.0","0.0","0.0","0.0","0.0"
"25","C1","14","1369990.2","142656.62","24217.166","2065.692","4712.845"
"26","C2","14","1290192.9","124261.78","21986.545","37.72768","0.0"
"27","C3","14","1291963.0","117750.47","21175.422","0.0","0.0"
"28","C4","14","78956.09","4399.159","0.0","0.0","0.0"
"29","C5","14","82283.64","4529.8594","0.0","0.0","0.0"
"30","C6","14","96734.59","9295.537","3507.8997","3574.397","0.0"
"31","C7","14","0.0","0.0","0.0","0.0","0.0"
"32","C8","14","1339790.5","118145.86","21688.846","535.38464","0.0"
"33","C9","14","0.0","0.0","4.67608","0.0","0.0"
"34","C10","14","0.0","0.0","360.50592","479.34943","163.83493"
"35","C11","14","0.0","0.0","94.257545","0.0","0.0"
"36","C12","14","7592.933","1337.8065","785.5358","1587.7281","0.0"
"37","D1","14","1331799.2","136976.89","23358.447","337.49432","0.0"
"38","D2","14","1278890.9","121845.62","22134.324","943.104","0.0"
"39","D3","14","1172744.1","107024.17","20925.98","1444.6406","230.2908"
"40","D4","14","238439.56","11610.04","4055.1768","2405.0605","319.69226"
"41","D5","14","76091.734","4391.867","0.0","0.0","0.0"
"42","D6","14","71022.95","4198.7974","188.25554","227.14899","0.0"
"43","D7","14","0.0","0.0","0.0","0.0","0.0"
"44","D8","14","1510590.0","141010.86","39726.754","17110.63","3227.545"
"45","D9","14","0.0","0.0","154.08264","275.28278","0.0"
"46","D10","14","0.0","1608.6003","1332.1903","791.5565","101.38079"
"47","D11","14","0.0","27.33525","270.6151","185.29732","0.0"
"48","D12","14","1536.3973","1237.3573","898.9896","1079.3375","208.51003"
"49","E1","14","1304553.9","132825.0","23044.328","1221.5509","0.0"
"50","E2","14","1284030.5","123393.77","28127.521","6590.787","1490.0022"
"51","E3","14","1213114.5","111424.26","22184.596","1763.0636","410.0922"
"52","E4","14","74079.44","5214.581","904.1597","594.57776","0.0"
"53","E5","14","77604.445","4389.7373","207.1777","0.0","0.0"
"54","E6","14","82126.766","6672.5664","2035.4641","709.13135","70.740135"
"55","E7","14","1552.5492","84.652596","175.29523","0.0","0.0"
"56","E8","14","1350514.8","117456.35","21812.643","208.12442","0.0"
"57","E9","14","0.0","0.0","84.60775","46.33349","0.0"
"58","E10","14","0.0","63.99104","120.48744","147.75117","0.0"
"59","E11","14","0.0","411.87778","481.9766","147.50099","2326.764"
"60","E12","14","9273.56","1177.2212","950.27905","914.5289","0.0"
"61","F1","14","1244257.1","128367.055","21998.818","1605.5228","399.94748"
"62","F2","14","1170013.8","113909.14","22468.428","3718.6958","794.80707"
"63","F3","14","1163482.8","107004.875","20508.592","1431.5944","151.29532"
"64","F4","14","73896.15","4128.0415","0.0","0.0","0.0"
"65","F5","14","76266.234","4559.705","294.13724","194.5493","96.355804"
"66","F6","14","75144.19","4864.224","222.21107","0.0","0.0"
"67","F7","14","0.0","0.0","104.888435","318.51987","0.0"
"68","F8","14","1288021.0","113355.414","21083.545","272.71222","0.0"
"69","F9","14","0.0","205.29915","651.87506","635.86505","0.0"
"70","F10","14","0.0","0.0","24.19368","0.0","0.0"
"71","F11","14","14394.727","4062.5269","3036.226","3114.4824","727.483"
"72","F12","14","59.710747","827.6958","1163.4458","294.26337","0.0"
"73","G1","14","1177292.2","124532.09","20944.707","596.2665","28.4136"
"74","G2","14","1250317.4","122527.84","21677.05","706.4525","0.0"
"75","G3","14","1172025.5","110668.11","20158.23","362.43","0.0"
"76","G4","14","75618.945","4376.593","0.0","0.0","0.0"
"77","G5","14","76667.13","4470.908","0.0","0.0","0.0"
"78","G6","14","72309.26","3945.4229","0.0","0.0","0.0"
"79","G7","14","0.0","282.2586","335.31915","23.1786","0.0"
"80","G8","14","1285015.8","116242.805","21551.082","679.37396","105.45802"
"81","G9","14","0.0","0.0","0.0","0.0","0.0"
"82","G10","14","0.0","656.51843","733.01935","423.8814","0.0"
"83","G11","14","0.0","0.0","7.40652","0.0","0.0"
"84","G12","14","0.0","373.5084","296.681","207.72325","0.0"
"85","H1","14","1155355.1","125037.414","19332.799","155.3292","0.0"
"86","H2","14","1172304.6","120811.94","21219.244","1496.9076","0.0"
"87","H3","14","1151716.6","111866.21","20915.246","1356.3704","0.0"
"88","H4","14","73913.04","5048.0596","66.19781","0.0","43.439484"
"89","H5","14","78243.23","4876.6914","460.57074","246.5444","0.0"
"90","H6","14","76583.016","4217.5283","0.0","0.0","0.0"
"91","H7","14","0.0","0.0","134.28957","0.0","0.0"
"92","H8","14","68812.98","4006.8052","0.0","41.27301","6.3767266"
"93","H9","14","0.0","332.5499","306.98605","256.7438","0.0"
"94","H10","14","0.0","0.0","411.25568","0.0","0.0"
"95","H11","14","0.0","90.9296","380.13345","342.08353","0.0"
"96","H12","14","0.0","50.63023","157.246","81.03492","0.0"
"1","A1","15","1205849.9","134259.77","21832.953","1090.4098","0.0"
"2","A2","15","1228197.6","126937.805","21305.533","186.23192","0.0"
"3","A3","15","1269522.0","124835.35","21311.312","73.09487","0.0"
"4","A4","15","72999.555","4938.6895","0.0","0.0","0.0"
"5","A5","15","73246.69","4505.3228","0.0","0.0","0.0"
"6","A6","15","73239.44","5035.0444","75.320404","0.0","0.0"
"7","A7","15","0.0","293.54395","355.77383","0.0","2834.0608"
"8","A8","15","1322669.2","123544.4","21238.12","0.0","0.0"
"9","A9","15","1689.2922","3313.7837","1870.466","805.393","0.0"
"10","A10","15","0.0","176.76404","384.6404","194.02171","0.0"
"11","A11","15","0.0","85.45588","120.13359","0.0","0.0"
"12","A12","15","11336.916","1996.6013","1296.362","1551.091","0.0"
"13","B1","15","1343618.2","141828.22","23307.877","598.065","0.0"
"14","B2","15","1282503.0","128132.53","22183.473","975.39417","61.92592"
"15","B3","15","1200393.5","113128.41","19932.236","620.8611","2044.8033"
"16","B4","15","78021.76","5504.428","434.71204","184.16766","1571.9928"
"17","B5","15","74599.33","4876.9844","159.29039","0.0","0.0"
"18","B6","15","78952.11","5398.9097","565.76294","265.50006","1910.2794"
"19","B7","15","0.0","0.0","0.0","0.0","0.0"
"20","B8","15","1340373.5","120320.42","21216.63","455.67288","1473.8727"
"21","B9","15","0.0","0.0","3.43006","20.508863","0.0"
