# Plate File Name: /Users/chazmanchilders/Desktop/20200418-zymo-lod/Zymo_LOD_1x_2020-04-18_Copy.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-20 09:59:51 AM PDT
# Date Created: 2020-04-20 09:46:05 AM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-18 07:08:17 PM PDT
# Plate Run End Date/Time: 2020-04-18 09:00:39 PM PDT
# Run Duration: 112 minutes 22 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"40","D4","17","Endo","107042.5703125","1239.2400295017517","Spike-In MM","false"
"40","D4","18","Endo","107851.484375","1947.4173951048954","Spike-In MM","false"
"40","D4","19","Endo","109042.1875","3037.3838232080393","Spike-In MM","false"
"40","D4","20","Endo","111364.734375","5259.194001311183","Spike-In MM","false"
"40","D4","21","Endo","116565.21875","10358.941679414342","Spike-In MM","false"
"40","D4","22","Endo","124807.5234375","18500.509670017484","Spike-In MM","false"
"40","D4","23","Endo","141610.171875","35202.42141062063","Spike-In MM","false"
"40","D4","24","Endo","171997.46875","65488.98158872377","Spike-In MM","false"
"40","D4","25","Endo","222988.890625","116379.66676682692","Spike-In MM","false"
"40","D4","26","Endo","299507.4375","192797.47694493007","Spike-In MM","false"
"40","D4","27","Endo","393760.625","286949.9277480332","Spike-In MM","false"
"40","D4","28","Endo","485166.46875","378255.03480113635","Spike-In MM","false"
"40","D4","29","Endo","559473.5625","452461.3918542395","Spike-In MM","false"
"40","D4","30","Endo","609499.6875","502386.78015734267","Spike-In MM","false"
"40","D4","31","Endo","640068.1875","532854.5434604458","Spike-In MM","false"
"40","D4","32","Endo","661678.0625","554363.6817635489","Spike-In MM","false"
"40","D4","33","Endo","678712.0","571296.882566652","Spike-In MM","false"
"40","D4","34","Endo","694871.5","587355.6458697552","Spike-In MM","false"
"40","D4","35","Endo","710628.1875","603011.5966728583","Spike-In MM","false"
"40","D4","36","Endo","726012.3125","618294.9849759615","Spike-In MM","false"
"40","D4","37","Endo","740013.625","632195.5607790647","Spike-In MM","false"
"40","D4","38","Endo","753959.875","646041.0740821678","Spike-In MM","false"
"40","D4","39","Endo","765533.125","657513.587385271","Spike-In MM","false"
"40","D4","40","Endo","776747.875","668627.6006883741","Spike-In MM","false"
"40","D4","41","Endo","788196.0625","679975.0514914773","Spike-In MM","false"
"40","D4","42","Endo","798310.9375","689989.1897945805","Spike-In MM","false"
"40","D4","43","Endo","807458.375","699035.8905976835","Spike-In MM","false"
"40","D4","44","Endo","815321.6875","706798.4664007867","Spike-In MM","false"
"40","D4","45","Endo","823225.0625","714601.1047038898","Spike-In MM","false"
"40","D4","46","Endo","830340.3125","721615.618006993","Spike-In MM","false"
"40","D4","47","Endo","837002.3125","728176.8813100961","Spike-In MM","false"
"40","D4","48","Endo","843403.6875","734477.5196131993","Spike-In MM","false"
"40","D4","49","Endo","849732.0","740705.0954163024","Spike-In MM","false"
"40","D4","50","Endo","855614.75","746487.1087194056","Spike-In MM","false"
"41","D5","1","Endo","72118.578125","-84.54507211538188","No Spike-In","false"
"41","D5","2","Endo","72226.8203125","-144.53871909340418","No Spike-In","false"
"41","D5","3","Endo","72407.9921875","-131.60267857142648","No Spike-In","false"
"41","D5","4","Endo","72570.6796875","-137.15101304944878","No Spike-In","false"
"41","D5","5","Endo","72930.0","53.933464972528924","No Spike-In","false"
"41","D5","6","Endo","73107.1328125","62.830442994506626","No Spike-In","false"
"41","D5","7","Endo","73240.5859375","28.047733516484328","No Spike-In","false"
"41","D5","8","Endo","73604.015625","223.24158653846203","No Spike-In","false"
"41","D5","9","Endo","73654.796875","105.78700206043973","No Spike-In","false"
"41","D5","10","Endo","73681.375","-35.870707417582565","No Spike-In","false"
"41","D5","11","Endo","74086.7421875","201.26064560439514","No Spike-In","false"
"41","D5","12","Endo","73810.71875","-242.99862637362716","No Spike-In","false"
"41","D5","13","Endo","74199.734375","-22.21883585164946","No Spike-In","false"
"41","D5","14","Endo","74192.0","-198.18904532967176","No Spike-In","false"
"41","D5","15","Endo","74558.578125","0.15324519230594547","No Spike-In","false"
"41","D5","16","Endo","74819.4375","92.77678571428365","No Spike-In","false"
"41","D5","17","Endo","74977.078125","82.18157623626135","No Spike-In","false"
"41","D5","18","Endo","75726.7109375","663.578554258239","No Spike-In","false"
"41","D5","19","Endo","77046.875","1815.5067822802168","No Spike-In","false"
"41","D5","20","Endo","79586.7578125","4187.153760302194","No Spike-In","false"
"41","D5","21","Endo","84279.84375","8712.003863324173","No Spike-In","false"
"41","D5","22","Endo","93573.46875","17837.39302884615","No Spike-In","false"
"41","D5","23","Endo","110838.8828125","34934.57125686814","No Spike-In","false"
"41","D5","24","Endo","141317.640625","65245.09323489012","No Spike-In","false"
"41","D5","25","Endo","193336.46875","117095.6855254121","No Spike-In","false"
"41","D5","26","Endo","269552.0","193142.98094093407","No Spike-In","false"
"41","D5","27","Endo","360788.46875","284211.2138564561","No Spike-In","false"
"41","D5","28","Endo","448827.71875","372082.22802197805","No Spike-In","false"
"41","D5","29","Endo","518174.3125","441260.5859375","No Spike-In","false"
"41","D5","30","Endo","563797.3125","486715.350103022","No Spike-In","false"
"41","D5","31","Endo","593945.0625","516694.864268544","No Spike-In","false"
"41","D5","32","Endo","616007.9375","538589.503434066","No Spike-In","false"
"41","D5","33","Endo","634046.4375","556459.7675995879","No Spike-In","false"
"41","D5","34","Endo","652112.6875","574357.78176511","No Spike-In","false"
"41","D5","35","Endo","669239.9375","591316.7959306319","No Spike-In","false"
"41","D5","36","Endo","685491.0625","607399.6850961539","No Spike-In","false"
"41","D5","37","Endo","700273.8125","622014.1992616758","No Spike-In","false"
"41","D5","38","Endo","714233.375","635805.5259271978","No Spike-In","false"
"41","D5","39","Endo","727047.375","648451.2900927198","No Spike-In","false"
"41","D5","40","Endo","738615.25","659850.9292582418","No Spike-In","false"
"41","D5","41","Endo","748582.3125","669649.7559237637","No Spike-In","false"
"41","D5","42","Endo","758907.9375","679807.1450892858","No Spike-In","false"
"41","D5","43","Endo","767897.0625","688628.0342548077","No Spike-In","false"
"41","D5","44","Endo","776462.0","697024.7359203297","No Spike-In","false"
"41","D5","45","Endo","783422.125","703816.6250858516","No Spike-In","false"
"41","D5","46","Endo","790872.0625","711098.3267513736","No Spike-In","false"
"41","D5","47","Endo","796979.5625","717037.5909168957","No Spike-In","false"
"41","D5","48","Endo","803560.625","723450.4175824176","No Spike-In","false"
"41","D5","49","Endo","808867.1875","728588.7442479396","No Spike-In","false"
"41","D5","50","Endo","813633.6875","733187.0084134616","No Spike-In","false"
"42","D6","1","Endo","73163.53125","-289.12841455420005","Spike-In MM","false"
"42","D6","2","Endo","73253.203125","-361.43394886363114","Spike-In MM","false"
"42","D6","3","Endo","73439.6015625","-337.0129206730768","Spike-In MM","false"
"42","D6","4","Endo","73837.9140625","-100.67782998252247","Spike-In MM","false"
"42","D6","5","Endo","74079.8203125","-20.748989291953563","Spike-In MM","false"
"42","D6","6","Endo","74542.8671875","280.3204763986008","Spike-In MM","false"
"42","D6","7","Endo","74587.359375","162.83525458915514","Spike-In MM","false"
"42","D6","8","Endo","74808.6171875","222.11565777972405","Spike-In MM","false"
"42","D6","9","Endo","74828.9453125","80.4663734702784","Spike-In MM","false"
"42","D6","10","Endo","74916.0703125","5.613964160832751","Spike-In MM","false"
"42","D6","11","Endo","74932.7890625","-139.64469514859834","Spike-In MM","false"
"42","D6","12","Endo","75326.9140625","92.50289554195601","Spike-In MM","false"
"42","D6","13","Endo","75391.0859375","-5.302638767475088","Spike-In MM","false"
"42","D6","14","Endo","75317.8984375","-240.46754807692074","Spike-In MM","false"
"42","D6","15","Endo","75673.25","-47.09339488636638","Spike-In MM","false"
"42","D6","16","Endo","75917.09375","34.77294580420252","Spike-In MM","false"
"42","D6","17","Endo","76514.4765625","470.1783489947569","Spike-In MM","false"
"42","D6","18","Endo","77202.0703125","995.7946896853113","Spike-In MM","false"
"42","D6","19","Endo","78965.453125","2597.2000928758803","Spike-In MM","false"
"42","D6","20","Endo","82051.1640625","5520.933621066434","Spike-In MM","false"
"42","D6","21","Endo","88548.015625","11855.80777425699","Spike-In MM","false"
"42","D6","22","Endo","99665.609375","22811.424114947557","Spike-In MM","false"
"42","D6","23","Endo","121418.5","44402.33733063811","Spike-In MM","false"
"42","D6","24","Endo","159511.234375","82333.09429632867","Spike-In MM","false"
"42","D6","25","Endo","221087.5","143747.38251201925","Spike-In MM","false"
"42","D6","26","Endo","305648.5","228146.4051027098","Spike-In MM","false"
"42","D6","27","Endo","401314.0","323649.92769340036","Spike-In MM","false"
"42","D6","28","Endo","486699.46875","408873.4190340909","Spike-In MM","false"
"42","D6","29","Endo","550801.4375","472813.41037478147","Spike-In MM","false"
"42","D6","30","Endo","592666.75","514516.74546547205","Spike-In MM","false"
"42","D6","31","Endo","620452.9375","542140.9555561626","Spike-In MM","false"
"42","D6","32","Endo","640886.3125","562412.3531468532","Spike-In MM","false"
"42","D6","33","Endo","659147.9375","580512.0007375438","Spike-In MM","false"
"42","D6","34","Endo","677319.0","598521.0858282343","Spike-In MM","false"
"42","D6","35","Endo","693950.4375","614990.5459189249","Spike-In MM","false"
"42","D6","36","Endo","709487.1875","630365.3185096155","Spike-In MM","false"
"42","D6","37","Endo","724374.5","645090.653600306","Spike-In MM","false"
"42","D6","38","Endo","737341.75","657895.9261909965","Spike-In MM","false"
"42","D6","39","Endo","749732.8125","670125.0112816871","Spike-In MM","false"
"42","D6","40","Endo","760459.75","680689.9713723777","Spike-In MM","false"
"42","D6","41","Endo","771568.125","691636.3689630682","Spike-In MM","false"
"42","D6","42","Endo","780059.4375","699965.7040537588","Spike-In MM","false"
"42","D6","43","Endo","789850.9375","709595.2266444494","Spike-In MM","false"
"42","D6","44","Endo","797679.75","717262.0617351399","Spike-In MM","false"
"42","D6","45","Endo","804794.0","724214.3343258305","Spike-In MM","false"
"42","D6","46","Endo","811451.625","730709.981916521","Spike-In MM","false"
"42","D6","47","Endo","817906.0625","737002.4420072116","Spike-In MM","false"
"42","D6","48","Endo","822955.0625","741889.4645979021","Spike-In MM","false"
"42","D6","49","Endo","829666.8125","748439.2371885927","Spike-In MM","false"
"42","D6","50","Endo","832480.8125","751091.2597792833","Spike-In MM","false"
"49","E1","1","IEC","23648.74609375","-660.5966150109474","Spike-In CM","false"
"49","E1","2","IEC","24122.4375","-252.12819320436614","Spike-In CM","false"
"49","E1","3","IEC","24351.615234375","-88.17344327278481","Spike-In CM","false"
"49","E1","4","IEC","24165.326171875","-339.68549021619987","Spike-In CM","false"
"49","E1","5","IEC","24440.712890625","-129.52175590961855","Spike-In CM","false"
"49","E1","6","IEC","24545.8046875","-89.65294347803722","Spike-In CM","false"
"49","E1","7","IEC","24564.826171875","-135.8544435464559","Spike-In CM","false"
"49","E1","8","IEC","24697.16796875","-68.73563111487458","Spike-In CM","false"
"49","E1","9","IEC","24989.138671875","158.01208756670673","Spike-In CM","false"
"49","E1","10","IEC","24872.07421875","-24.275350001711942","Spike-In CM","false"
"49","E1","11","IEC","25253.8046875","292.232134304873","Spike-In CM","false"
"49","E1","12","IEC","25387.060546875","360.2650092364543","Spike-In CM","false"
"49","E1","13","IEC","25186.076171875","94.05764979303565","Spike-In CM","false"
"49","E1","14","IEC","25307.248046875","150.00654034961696","Spike-In CM","false"
"49","E1","15","IEC","25417.79296875","195.32847778119827","Spike-In CM","false"
"49","E1","16","IEC","25167.21484375","-120.4726316622204","Spike-In CM","false"
"49","E1","17","IEC","25377.201171875","24.290712019360925","Spike-In CM","false"
"49","E1","18","IEC","25587.650390625","169.51694632594587","Spike-In CM","false"
"49","E1","19","IEC","25628.3203125","144.96388375752719","Spike-In CM","false"
"49","E1","20","IEC","25681.72265625","133.1432430641085","Spike-In CM","false"
"49","E1","21","IEC","25449.021484375","-164.78091325431018","Spike-In CM","false"
"49","E1","22","IEC","25660.482421875","-18.542960197728846","Spike-In CM","false"
"49","E1","23","IEC","25501.177734375","-243.07063214114754","Spike-In CM","false"
"49","E1","24","IEC","25613.697265625","-195.77408533456622","Spike-In CM","false"
"49","E1","25","IEC","25860.576171875","-14.11816352798489","Spike-In CM","false"
"49","E1","26","IEC","26007.345703125","67.42838327860007","Spike-In CM","false"
"49","E1","27","IEC","26016.19921875","11.058914460181384","Spike-In CM","false"
"49","E1","28","IEC","26179.380859375","109.0175706417627","Spike-In CM","false"
"49","E1","29","IEC","26043.478515625","-92.10775755165598","Spike-In CM","false"
"49","E1","30","IEC","26016.25390625","-184.55535137007467","Spike-In CM","false"
"49","E1","31","IEC","26039.8046875","-226.22755456349336","Spike-In CM","false"
"49","E1","32","IEC","26589.369140625","258.1139141180916","Spike-In CM","false"
"49","E1","33","IEC","26768.07421875","371.5960077996729","Spike-In CM","false"
"49","E1","34","IEC","27372.16015625","910.4589608562543","Spike-In CM","false"
"49","E1","35","IEC","28098.193359375","1571.2691795378355","Spike-In CM","false"
"49","E1","36","IEC","29860.52734375","3268.380179469417","Spike-In CM","false"
"49","E1","37","IEC","32431.384765625","5774.014616900999","Spike-In CM","false"
"49","E1","38","IEC","37518.6875","10796.09436683258","Spike-In CM","false"
"49","E1","39","IEC","44341.91015625","17554.09403863916","Spike-In CM","false"
"49","E1","40","IEC","51069.8203125","24216.781210445744","Spike-In CM","false"
"49","E1","41","IEC","56016.3046875","29098.042601002326","Spike-In CM","false"
"49","E1","42","IEC","60106.58203125","33123.0969603089","Spike-In CM","false"
"49","E1","43","IEC","62364.89453125","35316.186475865485","Spike-In CM","false"
"49","E1","44","IEC","63795.15625","36681.225210172066","Spike-In CM","false"
"49","E1","45","IEC","64769.94921875","37590.79519447865","Spike-In CM","false"
"49","E1","46","IEC","65272.34375","38027.966741285236","Spike-In CM","false"
"49","E1","47","IEC","65674.8046875","38365.20469434182","Spike-In CM","false"
"49","E1","48","IEC","66258.8203125","38883.9973348984","Spike-In CM","false"
"49","E1","49","IEC","66579.7421875","39139.69622545498","Spike-In CM","false"
"49","E1","50","IEC","66772.3203125","39267.05136601156","Spike-In CM","false"
"49","E1","1","nCoV","1179229.5","-13713.683374384153","Spike-In CM","false"
"49","E1","2","nCoV","1187099.5","-6764.151169950809","Spike-In CM","false"
"49","E1","3","nCoV","1189530.125","-5253.993965517232","Spike-In CM","false"
"49","E1","4","nCoV","1194705.0","-999.5867610836547","Spike-In CM","false"
"49","E1","5","nCoV","1194541.75","-2083.3045566503106","Spike-In CM","false"
"49","E1","6","nCoV","1196976.875","-568.6473522167332","Spike-In CM","false"
"49","E1","7","nCoV","1199824.75","1358.759852216844","Spike-In CM","false"
"49","E1","8","nCoV","1200014.5","628.0420566501882","Spike-In CM","false"
"49","E1","9","nCoV","1199821.875","-485.05073891623465","Spike-In CM","false"
"49","E1","10","nCoV","1202767.125","1539.7314655173425","Spike-In CM","false"
"49","E1","11","nCoV","1201654.625","-493.2363300493132","Spike-In CM","false"
"49","E1","12","nCoV","1205643.75","2575.4208743842637","Spike-In CM","false"
"49","E1","13","nCoV","1207206.25","3217.453078817841","Spike-In CM","false"
"49","E1","14","nCoV","1206156.5","1247.2352832511854","Spike-In CM","false"
"49","E1","15","nCoV","1207191.25","1361.5174876847625","Spike-In CM","false"
"49","E1","16","nCoV","1206671.375","-78.82530788166036","Spike-In CM","false"
"49","E1","17","nCoV","1209624.375","1953.706896551684","Spike-In CM","false"
"49","E1","18","nCoV","1211110.5","2519.364100985261","Spike-In CM","false"
"49","E1","19","nCoV","1210384.25","872.6463054186054","Spike-In CM","false"
"49","E1","20","nCoV","1210475.375","43.303509852182515","Spike-In CM","false"
"49","E1","21","nCoV","1212935.125","1582.5857142857597","Spike-In CM","false"
"49","E1","22","nCoV","1212609.625","336.61791871910395","Spike-In CM","false"
"49","E1","23","nCoV","1212169.125","-1024.349876847319","Spike-In CM","false"
"49","E1","24","nCoV","1212250.25","-1863.6926724137418","Spike-In CM","false"
"49","E1","25","nCoV","1214968.875","-65.53546798039747","Spike-In CM","false"
"49","E1","26","nCoV","1213432.5","-2522.3782635468206","Spike-In CM","false"
"49","E1","27","nCoV","1214210.25","-2665.0960591132434","Spike-In CM","false"
"49","E1","28","nCoV","1215216.875","-2578.938854679899","Spike-In CM","false"
"49","E1","29","nCoV","1217135.625","-1580.6566502463218","Spike-In CM","false"
"49","E1","30","nCoV","1220510.875","874.1255541872554","Spike-In CM","false"
"49","E1","31","nCoV","1222710.0","2152.7827586205995","Spike-In CM","false"
"49","E1","32","nCoV","1220914.125","-563.5600369458232","Spike-In CM","false"
"49","E1","33","nCoV","1226617.625","4219.472167487754","Spike-In CM","false"
"49","E1","34","nCoV","1235388.875","12070.254371921099","Spike-In CM","false"
"49","E1","35","nCoV","1246993.75","22754.661576354676","Spike-In CM","false"
"49","E1","36","nCoV","1275583.0","50423.44378078825","Spike-In CM","false"
"49","E1","37","nCoV","1326031.5","99951.4759852216","Spike-In CM","false"
"49","E1","38","nCoV","1414537.125","187536.63318965517","Spike-In CM","false"
"49","E1","39","nCoV","1542199.625","314278.6653940888","Spike-In CM","false"
"49","E1","40","nCoV","1686833.75","457992.3225985221","Spike-In CM","false"
"49","E1","41","nCoV","1814497.625","584735.7298029556","Spike-In CM","false"
"49","E1","42","nCoV","1907482.5","676800.1370073892","Spike-In CM","false"
"49","E1","43","nCoV","1969559.0","737956.1692118226","Spike-In CM","false"
"49","E1","44","nCoV","2004324.0","771800.7014162561","Spike-In CM","false"
"49","E1","45","nCoV","2026508.625","793064.8586206897","Spike-In CM","false"
"49","E1","46","nCoV","2045596.25","811232.0158251231","Spike-In CM","false"
"49","E1","47","nCoV","2059444.25","824159.5480295566","Spike-In CM","false"
"49","E1","48","nCoV","2068207.25","832002.0802339902","Spike-In CM","false"
"49","E1","49","nCoV","2078936.0","841810.3624384236","Spike-In CM","false"
"49","E1","50","nCoV","2090932.0","852885.8946428571","Spike-In CM","false"
"50","E2","1","IEC","25480.62109375","-397.16944730616683","Spike-In CM","false"
"50","E2","2","IEC","25487.568359375","-418.2570946848298","Spike-In CM","false"
"50","E2","3","IEC","25603.5546875","-330.30567956349273","Spike-In CM","false"
"50","E2","4","IEC","26075.099609375","113.20432930784429","Spike-In CM","false"
"50","E2","5","IEC","25733.267578125","-256.66261494581863","Spike-In CM","false"
"50","E2","6","IEC","25601.8203125","-416.1447935744816","Spike-In CM","false"
"50","E2","7","IEC","26437.119140625","391.11912154685547","Spike-In CM","false"
"50","E2","8","IEC","25701.345703125","-372.6892289568075","Spike-In CM","false"
"50","E2","9","IEC","25746.541015625","-355.52882946047043","Spike-In CM","false"
"50","E2","10","IEC","25889.880859375","-240.2238987141334","Spike-In CM","false"
"50","E2","11","IEC","26467.837890625","309.69821953220367","Spike-In CM","false"
"50","E2","12","IEC","26379.919921875","193.7453377785407","Spike-In CM","false"
"50","E2","13","IEC","26381.15625","166.94675289987774","Spike-In CM","false"
"50","E2","14","IEC","27047.939453125","805.6950430212148","Spike-In CM","false"
"50","E2","15","IEC","26166.259765625","-104.01955748244816","Spike-In CM","false"
"50","E2","16","IEC","26639.84375","341.5295138888889","Spike-In CM","false"
"50","E2","17","IEC","26894.130859375","567.781710260226","Spike-In CM","false"
"50","E2","18","IEC","26702.94140625","348.557344131563","Spike-In CM","false"
"50","E2","19","IEC","26128.869140625","-253.54983449709997","Spike-In CM","false"
"50","E2","20","IEC","27011.20703125","600.7531431242371","Spike-In CM","false"
"50","E2","21","IEC","26051.767578125","-386.72122300442584","Spike-In CM","false"
"50","E2","22","IEC","26049.185546875","-417.3381672580888","Spike-In CM","false"
"50","E2","23","IEC","26066.572265625","-427.98636151175174","Spike-In CM","false"
"50","E2","24","IEC","26591.28515625","68.69161610958528","Spike-In CM","false"
"50","E2","25","IEC","26959.71484375","409.08639060592236","Spike-In CM","false"
"50","E2","26","IEC","25935.318359375","-643.3450067727406","Spike-In CM","false"
"50","E2","27","IEC","26730.126953125","123.42867397359643","Spike-In CM","false"
"50","E2","28","IEC","27179.705078125","544.9718859699335","Spike-In CM","false"
"50","E2","29","IEC","25882.07421875","-780.6938864087294","Spike-In CM","false"
"50","E2","30","IEC","26540.0390625","-150.76395566239242","Spike-In CM","false"
"50","E2","31","IEC","26782.525390625","63.68745945894463","Spike-In CM","false"
"50","E2","32","IEC","26825.701171875","78.82832770528168","Spike-In CM","false"
"50","E2","33","IEC","27675.798828125","900.8910709516188","Spike-In CM","false"
"50","E2","34","IEC","29265.38671875","2462.4440485729556","Spike-In CM","false"
"50","E2","35","IEC","32170.1328125","5339.155229319293","Spike-In CM","false"
"50","E2","36","IEC","36724.5078125","9865.495316315626","Spike-In CM","false"
"50","E2","37","IEC","43135.1015625","16248.054153311963","Spike-In CM","false"
"50","E2","38","IEC","50209.296875","23294.214552808302","Spike-In CM","false"
"50","E2","39","IEC","57415.24609375","30472.12885855464","Spike-In CM","false"
"50","E2","40","IEC","61424.39453125","34453.24238305098","Spike-In CM","false"
"50","E2","41","IEC","66162.7421875","39163.55512629732","Spike-In CM","false"
"50","E2","42","IEC","68375.9140625","41348.692088293654","Spike-In CM","false"
"50","E2","43","IEC","70292.3046875","43237.04780028999","Spike-In CM","false"
"50","E2","44","IEC","71490.265625","44406.97382478633","Spike-In CM","false"
"50","E2","45","IEC","72302.9140625","45191.587349282665","Spike-In CM","false"
"50","E2","46","IEC","74173.265625","47033.903998779","Spike-In CM","false"
"50","E2","47","IEC","73808.6640625","46641.26752327534","Spike-In CM","false"
"50","E2","48","IEC","74524.296875","47328.865422771676","Spike-In CM","false"
"50","E2","49","IEC","74548.2890625","47324.82269726801","Spike-In CM","false"
"50","E2","50","IEC","76228.2734375","48976.77215926435","Spike-In CM","false"
"50","E2","1","nCoV","1099505.25","-12519.24615384616","Spike-In CM","false"
"50","E2","2","nCoV","1100284.625","-12694.507692307709","Spike-In CM","false"
"50","E2","3","nCoV","1104284.5","-9649.269230769258","Spike-In CM","false"
"50","E2","4","nCoV","1108345.875","-6542.530769230807","Spike-In CM","false"
"50","E2","5","nCoV","1111542.375","-4300.667307692356","Spike-In CM","false"
"50","E2","6","nCoV","1116436.5","-361.1788461539053","Spike-In CM","false"
"50","E2","7","nCoV","1118697.125","944.8096153845455","Spike-In CM","false"
"50","E2","8","nCoV","1120467.75","1760.7980769229962","Spike-In CM","false"
"50","E2","9","nCoV","1121964.25","2302.661538461447","Spike-In CM","false"
"50","E2","10","nCoV","1122816.125","2199.899999999898","Spike-In CM","false"
"50","E2","11","nCoV","1124022.25","2451.3884615385814","Spike-In CM","false"
"50","E2","12","nCoV","1126726.375","4200.876923077032","Spike-In CM","false"
"50","E2","13","nCoV","1127692.0","4211.865384615483","Spike-In CM","false"
"50","E2","14","nCoV","1130042.125","5607.353846153934","Spike-In CM","false"
"50","E2","15","nCoV","1128939.5","3550.0923076923846","Spike-In CM","false"
"50","E2","16","nCoV","1129077.75","2733.7057692308354","Spike-In CM","false"
"50","E2","17","nCoV","1130316.375","3017.694230769286","Spike-In CM","false"
"50","E2","18","nCoV","1133004.75","4751.432692307737","Spike-In CM","false"
"50","E2","19","nCoV","1128631.625","-576.3288461538122","Spike-In CM","false"
"50","E2","20","nCoV","1130967.25","804.6596153846386","Spike-In CM","false"
"50","E2","21","nCoV","1129674.25","-1442.9769230769107","Spike-In CM","false"
"50","E2","22","nCoV","1132228.5","156.63653846154023","Spike-In CM","false"
"50","E2","23","nCoV","1130525.25","-2501.250000000009","Spike-In CM","false"
"50","E2","24","nCoV","1131148.375","-2832.7615384615583","Spike-In CM","false"
"50","E2","25","nCoV","1133025.875","-1909.8980769231075","Spike-In CM","false"
"50","E2","26","nCoV","1133911.125","-1979.2846153846567","Spike-In CM","false"
"50","E2","27","nCoV","1134756.125","-2088.921153846206","Spike-In CM","false"
"50","E2","28","nCoV","1133290.875","-4508.807692307755","Spike-In CM","false"
"50","E2","29","nCoV","1136099.625","-2654.6942307693043","Spike-In CM","false"
"50","E2","30","nCoV","1136229.75","-3479.2057692308535","Spike-In CM","false"
"50","E2","31","nCoV","1139905.625","-757.9673076924026","Spike-In CM","false"
"50","E2","32","nCoV","1150923.0","9304.771153846048","Spike-In CM","false"
"50","E2","33","nCoV","1166070.625","23497.759615384733","Spike-In CM","false"
"50","E2","34","nCoV","1193033.625","49506.123076923184","Spike-In CM","false"
"50","E2","35","nCoV","1246920.875","102438.73653846163","Spike-In CM","false"
"50","E2","36","nCoV","1339154.375","193717.6000000001","Spike-In CM","false"
"50","E2","37","nCoV","1471829.875","325438.46346153854","Spike-In CM","false"
"50","E2","38","nCoV","1613584.5","466238.451923077","Spike-In CM","false"
"50","E2","39","nCoV","1737079.125","588778.4403846154","Spike-In CM","false"
"50","E2","40","nCoV","1826695.875","677440.5538461539","Spike-In CM","false"
"50","E2","41","nCoV","1887735.75","737525.7923076923","Spike-In CM","false"
"50","E2","42","nCoV","1923286.125","772121.5307692308","Spike-In CM","false"
"50","E2","43","nCoV","1946014.25","793895.0192307692","Spike-In CM","false"
"50","E2","44","nCoV","1960735.375","807661.5076923077","Spike-In CM","false"
"50","E2","45","nCoV","1976178.25","822149.7461538462","Spike-In CM","false"
"50","E2","46","nCoV","1985713.25","830730.1096153846","Spike-In CM","false"
"50","E2","47","nCoV","1995835.75","839897.973076923","Spike-In CM","false"
"50","E2","48","nCoV","2004632.875","847740.4615384615","Spike-In CM","false"
"50","E2","49","nCoV","2010485.0","852637.95","Spike-In CM","false"
"50","E2","50","nCoV","2019524.75","860723.0634615384","Spike-In CM","false"
"51","E3","1","IEC","29856.046875","-0.41677564538076695","Spike-In CM","false"
"51","E3","2","IEC","30008.576171875","146.07837975543407","Spike-In CM","false"
"51","E3","3","IEC","30005.18359375","136.6516601562489","Spike-In CM","false"
"51","E3","4","IEC","29882.419921875","7.853846807063746","Spike-In CM","false"
"51","E3","5","IEC","29767.236328125","-113.36388841711778","Spike-In CM","false"
"51","E3","6","IEC","29795.130859375","-91.50349864130294","Spike-In CM","false"
"51","E3","7","IEC","29581.228515625","-311.4399838654881","Spike-In CM","false"
"51","E3","8","IEC","29787.88671875","-110.81592221467326","Spike-In CM","false"
"51","E3","9","IEC","29944.0625","39.32571756114157","Spike-In CM","false"
"51","E3","10","IEC","29816.33203125","-94.43889266304359","Spike-In CM","false"
"51","E3","11","IEC","30199.544921875","282.73985648777125","Spike-In CM","false"
"51","E3","12","IEC","30151.873046875","229.0338400135861","Spike-In CM","false"
"51","E3","13","IEC","30145.81640625","216.94305791440092","Spike-In CM","false"
"51","E3","14","IEC","30023.43359375","88.52610394021576","Spike-In CM","false"
"51","E3","15","IEC","29839.076171875","-101.86545940896576","Spike-In CM","false"
"51","E3","16","IEC","30165.841796875","218.86602411684908","Spike-In CM","false"
"51","E3","17","IEC","29866.1640625","-86.84585173233609","Spike-In CM","false"
"51","E3","18","IEC","29675.271484375","-283.77257133152125","Spike-In CM","false"
"51","E3","19","IEC","30121.630859375","156.5526621942936","Spike-In CM","false"
"51","E3","20","IEC","29915.4140625","-55.69827615489157","Spike-In CM","false"
"51","E3","21","IEC","30108.498046875","131.35156674592326","Spike-In CM","false"
"51","E3","22","IEC","29802.814453125","-180.3661684782619","Spike-In CM","false"
"51","E3","23","IEC","29837.751953125","-151.46280995244706","Spike-In CM","false"
"51","E3","24","IEC","29903.982421875","-91.26648267663222","Spike-In CM","false"
"51","E3","25","IEC","30244.2109375","242.92789147418625","Spike-In CM","false"
